game,checkpoint_round,player_id,v_total,v_m_assets,terminal_net_worth
sane-019,35,sane-4,631.9579194885798,994.0,0.0
sane-019,40,sane-1,6517.064099795183,3782.0,4787.0
sane-019,40,sane-2,2832.537433806842,1912.0,1721.0
sane-019,40,sane-3,2371.9145707499006,1888.0,2880.0
sane-019,40,sane-4,205.14088839263218,802.0,0.0
sane-019,45,sane-1,6232.204237065665,4572.0,4787.0
sane-019,45,sane-2,1513.4657899376464,1451.0,1721.0
sane-019,45,sane-3,2898.1236253124544,2405.0,2880.0
sane-019,45,sane-4,-140.92575139007238,251.0,0.0
sane-023,5,sane-1,2171.8304964911295,1395.0,2798.0
sane-023,5,sane-2,3309.428571428571,1635.0,3571.0
sane-023,5,sane-3,4787.291903285377,1705.0,1848.0
sane-023,5,sane-4,4443.937362863117,1665.0,4192.0
sane-023,10,sane-1,3059.4285714285706,1565.0,2798.0
sane-023,10,sane-2,4511.871068489124,1940.0,3571.0
sane-023,10,sane-3,3612.5714285714284,1681.0,1848.0
sane-023,10,sane-4,4267.557502939448,1889.0,4192.0
sane-023,15,sane-1,2967.2775402163916,1495.0,2798.0
sane-023,15,sane-2,3955.165657618472,1983.0,3571.0
sane-023,15,sane-3,3532.712577585761,1618.0,1848.0
sane-023,15,sane-4,4074.1299388650887,2034.0,4192.0
sane-023,20,sane-1,3094.470301398634,1560.0,2798.0
sane-023,20,sane-2,5022.669142364815,2398.0,3571.0
sane-023,20,sane-3,3562.862839397304,1678.0,1848.0
sane-023,20,sane-4,4575.712002553531,2269.0,4192.0
sane-023,25,sane-1,2667.5714285714284,1780.0,2798.0
sane-023,25,sane-2,5590.497887272193,2569.0,3571.0
sane-023,25,sane-3,3560.2904174015284,1664.0,1848.0
sane-023,25,sane-4,4919.718878600823,2720.0,4192.0
sane-023,30,sane-1,3237.8134267377136,1768.0,2798.0
sane-023,30,sane-2,6114.210979138392,2971.0,3571.0
sane-023,30,sane-3,4053.4804807992396,2006.0,1848.0
sane-023,30,sane-4,5894.923684753227,2964.0,4192.0
sane-023,35,sane-1,3335.178027901402,2006.0,2798.0
sane-023,35,sane-2,5434.840230177577,2916.0,3571.0
sane-023,35,sane-3,4407.770346641004,2338.0,1848.0
sane-023,35,sane-4,6047.730034259253,3274.0,4192.0
sane-023,40,sane-1,2767.427568636159,2066.0,2798.0
sane-023,40,sane-2,4095.0381543690573,2866.0,3571.0
sane-023,40,sane-3,3484.027686401698,2391.0,1848.0
sane-023,40,sane-4,6531.6834732550815,3986.0,4192.0
sane-023,45,sane-1,2547.6609957468104,2333.0,2798.0
sane-023,45,sane-2,3754.825348274323,3146.0,3571.0
sane-023,45,sane-3,2382.427811695963,2042.0,1848.0
sane-023,45,sane-4,5609.6625267947875,4338.0,4192.0
sane-027,5,sane-1,4244.337108773483,1750.0,4086.0
sane-027,5,sane-2,4147.921215108049,1530.0,4173.0
sane-027,5,sane-3,2328.38677635954,1565.0,3571.0
sane-027,5,sane-4,3890.317844350345,1580.0,681.0
sane-027,10,sane-1,4780.055101710323,2024.0,4086.0
sane-027,10,sane-2,2767.5714285714284,1694.0,4173.0
sane-027,10,sane-3,3502.516326861106,2080.0,3571.0
sane-027,10,sane-4,3233.4285714285716,1697.0,681.0
sane-027,15,sane-1,4729.790942223869,2429.0,4086.0
sane-027,15,sane-2,3907.6780871412893,1650.0,4173.0
sane-027,15,sane-3,4356.336211828104,2255.0,3571.0
sane-027,15,sane-4,3062.9090445210227,1777.0,681.0
sane-027,20,sane-1,4500.420580377745,2659.0,4086.0
sane-027,20,sane-2,2686.3098019225063,1405.0,4173.0
sane-027,20,sane-3,4437.663010542338,2545.0,3571.0
sane-027,20,sane-4,3516.992448576303,2062.0,681.0
sane-027,25,sane-1,6188.781427641227,3074.0,4086.0
sane-027,25,sane-2,4741.459180236567,2117.0,4173.0
sane-027,25,sane-3,4377.788465245192,2340.0,3571.0
sane-027,25,sane-4,2452.6852125912983,1834.0,681.0
sane-027,30,sane-1,4776.142857142857,3229.0,4086.0
sane-027,30,sane-2,3090.5714285714284,2212.0,4173.0
sane-027,30,sane-3,6273.410126396237,3125.0,3571.0
sane-027,30,sane-4,3085.5898736037625,1659.0,681.0
sane-027,35,sane-1,5822.50055949958,3324.0,4086.0
sane-027,35,sane-2,5526.919482420923,2542.0,4173.0
sane-027,35,sane-3,5667.285834516129,3350.0,3571.0
sane-027,35,sane-4,1760.3956997455048,1759.0,681.0
sane-027,40,sane-1,5054.131324439211,3293.0,4086.0
sane-027,40,sane-2,5662.318129608795,3013.0,4173.0
sane-027,40,sane-3,4134.088066049538,3350.0,3571.0
sane-027,40,sane-4,1838.4930027946255,1659.0,681.0
sane-027,45,sane-1,3572.3661052281423,3126.0,4086.0
sane-027,45,sane-2,4476.304326302308,3298.0,4173.0
sane-027,45,sane-3,4377.683083605902,3531.0,3571.0
sane-027,45,sane-4,1805.0768076057043,2036.0,681.0
sane-031,5,sane-1,1529.2223802350024,1431.0,2626.0
sane-031,5,sane-2,4476.861827393503,1766.0,3638.0
sane-031,5,sane-3,3666.553183556468,1530.0,2780.0
sane-031,5,sane-4,3913.4176683388364,1500.0,0.0
sane-031,10,sane-1,1828.8126166484503,1571.0,2626.0
sane-031,10,sane-2,3577.0517312616466,1716.0,3638.0
sane-031,10,sane-3,3189.1995129924253,1580.0,2780.0
sane-031,10,sane-4,4035.0695900087057,1660.0,0.0
sane-031,15,sane-1,1917.917951080145,1491.0,2626.0
sane-031,15,sane-2,5065.594864627882,2166.0,3638.0
sane-031,15,sane-3,2816.714285714286,1900.0,2780.0
sane-031,15,sane-4,4131.772898577687,1625.0,0.0
sane-031,20,sane-1,2161.9236810061498,1641.0,2626.0
sane-031,20,sane-2,4322.642346746527,1898.0,3638.0
sane-031,20,sane-3,4019.1482579616077,1815.0,2780.0
sane-031,20,sane-4,2745.4285714285716,1878.0,0.0
sane-031,25,sane-1,3312.358685001488,1891.0,2626.0
sane-031,25,sane-2,4561.213747184163,2263.0,3638.0
sane-031,25,sane-3,3541.1554383018083,1975.0,2780.0
sane-031,25,sane-4,2821.5578437982535,1653.0,0.0
sane-031,30,sane-1,3468.586679511061,2031.0,2626.0
sane-031,30,sane-2,7895.028210732937,3033.0,3638.0
sane-031,30,sane-3,3864.371655745425,2240.0,2780.0
sane-031,30,sane-4,-104.5579745608519,478.0,0.0
sane-031,35,sane-1,3599.136034480411,2396.0,2626.0
sane-031,35,sane-2,8316.047277265125,3313.0,3638.0
sane-031,35,sane-3,3899.3709565148156,2445.0,2780.0
sane-031,35,sane-4,-494.9373055383101,343.0,0.0
sane-031,40,sane-1,2626.88236990163,2376.0,2626.0
sane-031,40,sane-2,4461.650278161051,3098.0,3638.0
sane-031,40,sane-3,3732.2311748044694,2995.0,2780.0
sane-031,45,sane-1,2490.051867399664,2491.0,2626.0
sane-031,45,sane-2,3665.8195460787583,3273.0,3638.0
sane-031,45,sane-3,3006.0357669068662,2855.0,2780.0
sane-035,5,sane-1,5006.3604633510895,1892.0,4531.0
sane-035,5,sane-2,4856.500140976101,1886.0,3177.0
sane-035,5,sane-3,1973.32613260393,1450.0,4221.0
sane-035,5,sane-4,1606.6704059260219,1272.0,0.0
sane-035,10,sane-1,5857.250340220904,2222.0,4531.0
sane-035,10,sane-2,3974.7142857142853,2086.0,3177.0
sane-035,10,sane-3,2756.931563025536,1374.0,4221.0
sane-035,10,sane-4,2728.532382467844,1394.0,0.0
sane-035,15,sane-1,5301.265712160889,2287.0,4531.0
sane-035,15,sane-2,5106.189629986571,2181.0,3177.0
sane-035,15,sane-3,2785.931540094179,1510.0,4221.0
sane-035,15,sane-4,3091.073398475585,1448.0,0.0
sane-035,20,sane-1,5875.407066900627,2717.0,4531.0
sane-035,20,sane-2,5608.038062540712,2424.0,3177.0
sane-035,20,sane-3,3010.2564616857626,1745.0,4221.0
sane-035,20,sane-4,2428.7269803014688,1390.0,0.0
sane-035,25,sane-1,7116.169949656764,3215.0,4531.0
sane-035,25,sane-2,4587.466992207346,2174.0,3177.0
sane-035,25,sane-3,4517.93102273528,2117.0,4221.0
sane-035,25,sane-4,1552.2891782577512,1480.0,0.0
sane-035,30,sane-1,8277.133447778426,3759.0,4531.0
sane-035,30,sane-2,5350.442243187804,2321.0,3177.0
sane-035,30,sane-3,5273.636435472383,2469.0,4221.0
sane-035,30,sane-4,1272.9307307042443,1288.0,0.0
sane-035,35,sane-1,8766.750794837797,4316.0,4531.0
sane-035,35,sane-2,4830.158498494189,2399.0,3177.0
sane-035,35,sane-3,5168.382427053376,2714.0,4221.0
sane-035,35,sane-4,190.67625559662406,903.0,0.0
sane-035,40,sane-1,6723.022347306511,4236.0,4531.0
sane-035,40,sane-2,4386.981374094428,2724.0,3177.0
sane-035,40,sane-3,4841.477680797482,3254.0,4221.0
sane-035,40,sane-4,824.6391882444108,1068.0,0.0
sane-035,45,sane-1,4923.975355492705,4154.0,4531.0
sane-035,45,sane-2,4228.525568761272,3234.0,3177.0
sane-035,45,sane-3,4640.695944649232,3781.0,4221.0
sane-035,45,sane-4,478.07633600046955,738.0,0.0
sane-039,5,sane-1,3680.6038048610844,1513.0,2923.0
sane-039,5,sane-2,1865.7361676291316,1922.0,1535.0
sane-039,5,sane-3,2937.0731036590487,1696.0,2165.0
sane-039,5,sane-4,3646.786821048515,1471.0,5100.0
sane-039,10,sane-1,3804.9501562942273,1902.0,2923.0
sane-039,10,sane-2,1701.8983238733103,1962.0,1535.0
sane-039,10,sane-3,3650.164397421602,1783.0,2165.0
sane-039,10,sane-4,5918.558550982289,2055.0,5100.0
sane-039,15,sane-1,2950.3825121927903,1689.0,2923.0
sane-039,15,sane-2,1752.965905122607,2049.0,1535.0
sane-039,15,sane-3,3258.2458106566646,1532.0,2165.0
sane-039,15,sane-4,6814.691486313652,2557.0,5100.0
sane-039,20,sane-1,3803.0924702124844,2029.0,2923.0
sane-039,20,sane-2,1747.935736048058,2184.0,1535.0
sane-039,20,sane-3,3156.195164570779,1642.0,2165.0
sane-039,20,sane-4,6379.776629168677,2572.0,5100.0
sane-039,25,sane-1,3403.8380597797823,2069.0,2923.0
sane-039,25,sane-2,2461.3899856909848,2133.0,1535.0
sane-039,25,sane-3,3797.987640062721,1947.0,2165.0
sane-039,25,sane-4,7364.498600180797,2978.0,5100.0
sane-039,30,sane-1,2555.755745970394,1934.0,2923.0
sane-039,30,sane-2,2566.584394273585,2358.0,1535.0
sane-039,30,sane-3,3226.9683270504347,1857.0,2165.0
sane-039,30,sane-4,8986.9772469913,3428.0,5100.0
sane-039,35,sane-1,2607.2242722994333,2083.0,2923.0
sane-039,35,sane-2,2319.3773394628147,2263.0,1535.0
sane-039,35,sane-3,3435.1533811907766,2147.0,2165.0
sane-039,35,sane-4,9432.655218210637,3818.0,5100.0
sane-039,40,sane-1,2214.117087815862,2058.0,2923.0
sane-039,40,sane-2,2580.3146145617443,2121.0,1535.0
sane-039,40,sane-3,3832.263819263624,2187.0,2165.0
sane-039,40,sane-4,5973.276707530648,4271.0,5100.0
sane-039,45,sane-1,2176.2854961210924,2306.0,2923.0
sane-039,45,sane-2,1949.426004598774,1948.0,1535.0
sane-039,45,sane-3,2563.5199566041915,2217.0,2165.0
sane-039,45,sane-4,5615.242898442767,4201.0,5100.0
sane-043,5,sane-1,4009.65370595195,1740.0,5441.0
sane-043,5,sane-2,2107.6730446551046,1102.0,0.0
sane-043,5,sane-3,4013.1153239079367,1570.0,2155.0
sane-043,5,sane-4,1573.1293540564373,1763.0,1714.0
sane-043,10,sane-1,4795.007498099905,2059.0,5441.0
sane-043,10,sane-2,2289.028044054155,1172.0,0.0
sane-043,10,sane-3,3585.4649662529628,1849.0,2155.0
sane-043,10,sane-4,2359.070920164405,1745.0,1714.0
sane-043,15,sane-1,6945.092557011897,2339.0,5441.0
sane-043,15,sane-2,1263.3400898379946,652.0,0.0
sane-043,15,sane-3,3102.7142857142853,2279.0,2155.0
sane-043,15,sane-4,2520.2816388643937,1850.0,1714.0
sane-043,20,sane-1,8165.352747724612,3095.0,5441.0
sane-043,20,sane-2,1121.6727002689427,793.0,0.0
sane-043,20,sane-3,2632.714285714286,2079.0,2155.0
sane-043,20,sane-4,2343.6888377207306,1720.0,1714.0
sane-043,25,sane-1,9518.618112702025,3541.0,5441.0
sane-043,25,sane-2,-499.31273883009976,213.0,0.0
sane-043,25,sane-3,4452.480257571723,2383.0,2155.0
sane-043,25,sane-4,1932.3572256992074,1630.0,1714.0
sane-043,30,sane-1,7483.611165207471,3781.0,5441.0
sane-043,30,sane-3,3291.1401485376364,2649.0,2155.0
sane-043,30,sane-4,1537.1058291120357,1639.0,1714.0
sane-043,35,sane-1,9009.01812179108,4781.0,5441.0
sane-043,35,sane-3,857.9238544920964,1342.0,2155.0
sane-043,35,sane-4,1632.7938255682134,1729.0,1714.0
sane-043,40,sane-1,7746.667442191259,5121.0,5441.0
sane-043,40,sane-3,806.6207090533208,1185.0,2155.0
sane-043,40,sane-4,1678.3705928134636,1714.0,1714.0
sane-043,45,sane-1,6672.797397446885,5406.0,5441.0
sane-043,45,sane-3,1270.2407415813698,1620.0,2155.0
sane-043,45,sane-4,2072.663637303995,2054.0,1714.0
sane-047,5,sane-1,4351.140869509781,1550.0,4315.0
sane-047,5,sane-2,4822.773450106812,1915.0,3230.0
sane-047,5,sane-3,2385.5714285714284,1564.0,2166.0
sane-047,5,sane-4,4034.085680383407,1571.0,1322.0
sane-047,10,sane-1,4971.448497921974,2112.0,4315.0
sane-047,10,sane-2,3810.4371285195875,1833.0,3230.0
sane-047,10,sane-3,2439.5296365737713,1669.0,2166.0
sane-047,10,sane-4,4087.8704512703807,1756.0,1322.0
sane-047,15,sane-1,5285.761319419306,1984.0,4315.0
sane-047,15,sane-2,2399.142857142857,1902.0,3230.0
sane-047,15,sane-3,2730.0958234378363,1729.0,2166.0
sane-047,15,sane-4,3382.8571428571427,1780.0,1322.0
sane-047,20,sane-1,3590.8571428571427,2459.0,4315.0
sane-047,20,sane-2,4567.207745443857,2119.0,3230.0
sane-047,20,sane-3,2449.0692239858904,1759.0,2166.0
sane-047,20,sane-4,3389.916978982951,1533.0,1322.0
sane-047,25,sane-1,5644.644281542508,2634.0,4315.0
sane-047,25,sane-2,3855.773073792528,2139.0,3230.0
sane-047,25,sane-3,3613.9434470792867,1709.0,2166.0
sane-047,25,sane-4,2861.353483299962,1638.0,1322.0
sane-047,30,sane-1,6230.146596080899,2800.0,4315.0
sane-047,30,sane-2,4331.777843670579,2263.0,3230.0
sane-047,30,sane-3,4476.361274534236,2159.0,2166.0
sane-047,30,sane-4,1319.5714285714287,1473.0,1322.0
sane-047,35,sane-1,6415.946103088765,3145.0,4315.0
sane-047,35,sane-2,4701.878539925377,2728.0,3230.0
sane-047,35,sane-3,3971.062831135424,2189.0,2166.0
sane-047,35,sane-4,1008.1002666560383,1218.0,1322.0
sane-047,40,sane-1,5923.1197932271225,3630.0,4315.0
sane-047,40,sane-2,3849.7426781454037,2763.0,3230.0
sane-047,40,sane-3,3214.6968313076122,2119.0,2166.0
sane-047,40,sane-4,1515.646314920656,1460.0,1322.0
sane-047,45,sane-1,5275.72576655422,4080.0,4315.0
sane-047,45,sane-2,3451.0491404369773,2999.0,3230.0
sane-047,45,sane-3,2641.776104547361,2155.0,2166.0
sane-047,45,sane-4,1290.9576199350468,1414.0,1322.0
sane-051,5,sane-1,5934.349720752499,1909.0,4190.0
sane-051,5,sane-2,2297.2857142857147,1570.0,3009.0
sane-051,5,sane-3,3160.529027061816,1736.0,1738.0
sane-051,5,sane-4,3165.0139188111666,1485.0,1237.0
sane-051,10,sane-1,5605.712999706056,1899.0,4190.0
sane-051,10,sane-2,1864.64896244047,1570.0,3009.0
sane-051,10,sane-3,5155.956627175214,2456.0,1738.0
sane-051,10,sane-4,1651.206836959559,1345.0,1237.0
sane-051,15,sane-1,7195.699688937309,2574.0,4190.0
sane-051,15,sane-2,1817.3532320166191,1575.0,3009.0
sane-051,15,sane-3,3546.083550805566,2076.0,1738.0
sane-051,15,sane-4,1020.1492425262206,1170.0,1237.0
sane-051,20,sane-1,6726.293716785682,2385.0,4190.0
sane-051,20,sane-2,2791.1981499682915,1737.0,3009.0
sane-051,20,sane-3,4103.675486823292,2339.0,1738.0
sane-051,20,sane-4,256.6897892798778,834.0,1237.0
sane-051,25,sane-1,8058.387891162254,2955.0,4190.0
sane-051,25,sane-2,1877.4796612099772,1522.0,3009.0
sane-051,25,sane-3,3441.9915213211807,2031.0,1738.0
sane-051,25,sane-4,378.2837834494446,871.0,1237.0
sane-051,30,sane-1,8369.71522162596,3156.0,4190.0
sane-051,30,sane-2,1081.4270724157775,1327.0,3009.0
sane-051,30,sane-3,3151.152238586129,2027.0,1738.0
sane-051,30,sane-4,1083.8483245149914,1249.0,1237.0
sane-051,35,sane-1,5167.548661496122,3436.0,4190.0
sane-051,35,sane-2,3404.055663339583,1611.0,3009.0
sane-051,35,sane-3,2992.390042531899,2139.0,1738.0
sane-051,35,sane-4,3340.666628379206,1504.0,1237.0
sane-051,40,sane-1,5788.270233088911,3246.0,4190.0
sane-051,40,sane-2,2088.103674618183,2061.0,3009.0
sane-051,40,sane-3,3194.5427281051698,2269.0,1738.0
sane-051,40,sane-4,1305.7834542838125,1664.0,1237.0
sane-051,45,sane-1,4959.693915137839,3719.0,4190.0
sane-051,45,sane-2,2613.025146269703,2489.0,3009.0
