game,checkpoint_round,player_id,v_total,v_m_assets,terminal_net_worth
sane-012,25,sane-2,5841.765363545681,2790.0,4803.0
sane-012,25,sane-3,6451.2190395928355,2534.0,3367.0
sane-012,25,sane-4,2572.9592836048655,1694.0,1517.0
sane-012,30,sane-1,2148.6452778893868,1578.0,2318.0
sane-012,30,sane-2,6149.149330209244,3311.0,4803.0
sane-012,30,sane-3,8071.613822043488,3257.0,3367.0
sane-012,30,sane-4,820.3867960210633,1324.0,1517.0
sane-012,35,sane-1,3473.1165657031,1713.0,2318.0
sane-012,35,sane-2,5796.239679759819,3310.0,4803.0
sane-012,35,sane-3,4755.0472854640975,3192.0,3367.0
sane-012,35,sane-4,3229.1693987702547,1608.0,1517.0
sane-012,40,sane-1,2074.1165031492264,1848.0,2318.0
sane-012,40,sane-2,5827.298208507502,3531.0,4803.0
sane-012,40,sane-3,5335.500176444504,3376.0,3367.0
sane-012,40,sane-4,2108.339302541749,1918.0,1517.0
sane-012,45,sane-1,1994.8819107816187,1833.0,2318.0
sane-012,45,sane-2,4792.154615961971,4086.0,4803.0
sane-012,45,sane-3,4118.118746501025,3216.0,3367.0
sane-012,45,sane-4,2478.780428531717,2168.0,1517.0
sane-016,5,sane-1,4331.485201204531,1818.0,4930.0
sane-016,5,sane-2,2526.0,1500.0,2624.0
sane-016,5,sane-3,2170.408244139666,1658.0,969.0
sane-016,5,sane-4,3756.701057889196,1424.0,3622.0
sane-016,10,sane-1,3731.598820546737,1887.0,4930.0
sane-016,10,sane-2,3518.0455875245975,1551.0,2624.0
sane-016,10,sane-3,1936.8248257245268,1838.0,969.0
sane-016,10,sane-4,3988.0659724655693,1899.0,3622.0
sane-016,15,sane-1,4368.004004997061,2227.0,4930.0
sane-016,15,sane-2,3180.558748906402,1729.0,2624.0
sane-016,15,sane-3,2538.4682653654168,1987.0,969.0
sane-016,15,sane-4,3235.4807279173256,2178.0,3622.0
sane-016,20,sane-1,7520.701699097737,3208.0,4930.0
sane-016,20,sane-2,4492.096995743774,2151.0,2624.0
sane-016,20,sane-3,2132.4115577631846,1824.0,969.0
sane-016,20,sane-4,4112.646890252447,1972.0,3622.0
sane-016,25,sane-1,9055.112458008163,3789.0,4930.0
sane-016,25,sane-2,4360.51696343896,2201.0,2624.0
sane-016,25,sane-3,2216.3766865911,1898.0,969.0
sane-016,25,sane-4,4296.817745577296,2067.0,3622.0
sane-016,30,sane-1,11856.05103408084,4760.0,4930.0
sane-016,30,sane-2,3921.8606227979662,2170.0,2624.0
sane-016,30,sane-3,429.3203887504219,1293.0,969.0
sane-016,30,sane-4,6202.817190114449,2882.0,3622.0
sane-016,35,sane-1,9537.567228743535,4300.0,4930.0
sane-016,35,sane-2,4712.367060585681,2710.0,2624.0
sane-016,35,sane-3,449.52422863608876,1253.0,969.0
sane-016,35,sane-4,7549.399530695935,3572.0,3622.0
sane-016,40,sane-1,8388.299692132718,5050.0,4930.0
sane-016,40,sane-2,3271.0790429803815,2455.0,2624.0
sane-016,40,sane-3,142.68465481452608,798.0,969.0
sane-016,40,sane-4,6207.530055156188,3582.0,3622.0
sane-016,45,sane-1,5674.686014510884,4760.0,4930.0
sane-016,45,sane-2,3086.2384772439923,2510.0,2624.0
sane-016,45,sane-3,774.9209639354001,993.0,969.0
sane-016,45,sane-4,4988.54033365173,3747.0,3622.0
sane-020,5,sane-1,4868.239619495227,1989.0,4987.0
sane-020,5,sane-2,3324.4178789193766,1405.0,1519.0
sane-020,5,sane-3,4230.674144736484,1745.0,5044.0
sane-020,5,sane-4,2155.239785420341,1436.0,0.0
sane-020,10,sane-1,5996.063809837373,2624.0,4987.0
sane-020,10,sane-2,3046.9576123162997,1495.0,1519.0
sane-020,10,sane-3,4331.727791751588,2050.0,5044.0
sane-020,10,sane-4,2058.8222146661674,1216.0,0.0
sane-020,15,sane-1,4332.714285714285,2717.0,4987.0
sane-020,15,sane-2,2274.7558788947676,1256.0,1519.0
sane-020,15,sane-3,6421.898460464432,2656.0,5044.0
sane-020,15,sane-4,2772.7742320693706,1356.0,0.0
sane-020,20,sane-1,7874.7624573471085,3227.0,4987.0
sane-020,20,sane-2,2317.9847042490096,1376.0,1519.0
sane-020,20,sane-3,6645.538552689593,2976.0,5044.0
sane-020,20,sane-4,1935.9999999999998,1456.0,0.0
sane-020,25,sane-1,9287.902497195882,3717.0,4987.0
sane-020,25,sane-2,2412.218152596349,1739.0,1519.0
sane-020,25,sane-3,4833.564602894682,3014.0,5044.0
sane-020,25,sane-4,1270.8045334114918,1341.0,0.0
sane-020,30,sane-1,6490.5714285714275,4007.0,4987.0
sane-020,30,sane-2,3409.0456532921808,1829.0,1519.0
sane-020,30,sane-3,8777.110853909464,3644.0,5044.0
sane-020,30,sane-4,1102.1292070840682,791.0,0.0
sane-020,35,sane-1,9031.054063827069,3987.0,4987.0
sane-020,35,sane-2,888.8860106757635,1179.0,1519.0
sane-020,35,sane-3,9607.225600742871,4639.0,5044.0
sane-020,35,sane-4,-375.3996006897843,492.0,0.0
sane-020,40,sane-1,7085.199287048477,4247.0,4987.0
sane-020,40,sane-2,1860.5221598132998,1564.0,1519.0
sane-020,40,sane-3,8287.435002868107,4919.0,5044.0
sane-020,40,sane-4,-76.3275780761453,655.0,0.0
sane-020,45,sane-1,5356.043753567427,4522.0,4987.0
sane-020,45,sane-2,1423.7410557918438,1769.0,1519.0
sane-020,45,sane-3,5738.741585436826,4859.0,5044.0
sane-024,5,sane-1,3587.0233383796494,1465.0,625.0
sane-024,5,sane-2,1898.481544747076,1380.0,3393.0
sane-024,5,sane-3,1503.8571428571427,1470.0,6456.0
sane-024,5,sane-4,4819.209402587561,1785.0,438.0
sane-024,10,sane-1,3620.7391277610427,1640.0,625.0
sane-024,10,sane-2,2182.1434848373506,1770.0,3393.0
sane-024,10,sane-3,3742.1173874016063,1665.0,6456.0
sane-024,10,sane-4,3393.5714285714284,1795.0,438.0
sane-024,15,sane-1,3165.2005528394207,1695.0,625.0
sane-024,15,sane-2,1925.8406447834334,1770.0,3393.0
sane-024,15,sane-3,3753.9015646839835,1930.0,6456.0
sane-024,15,sane-4,4715.057237693161,1775.0,438.0
sane-024,20,sane-1,3276.0997489548063,1762.0,625.0
sane-024,20,sane-2,1869.7142857142858,1775.0,3393.0
sane-024,20,sane-3,4563.957033813416,2189.0,6456.0
sane-024,20,sane-4,3863.8003600889197,1419.0,438.0
sane-024,25,sane-1,3308.9466009039024,1862.0,625.0
sane-024,25,sane-2,1694.0162370446578,1579.0,3393.0
sane-024,25,sane-3,5175.108603628959,2492.0,6456.0
sane-024,25,sane-4,5452.642844136766,2112.0,438.0
sane-024,30,sane-1,2656.133330740148,1696.0,625.0
sane-024,30,sane-2,3329.5973337745527,1804.0,3393.0
sane-024,30,sane-3,4851.493295377946,2502.0,6456.0
sane-024,30,sane-4,5559.918897250211,2308.0,438.0
sane-024,35,sane-1,3166.396636900169,2056.0,625.0
sane-024,35,sane-2,3913.700446041324,2134.0,3393.0
sane-024,35,sane-3,4918.967906143878,2755.0,6456.0
sane-024,35,sane-4,5536.947019921385,2575.0,438.0
sane-024,40,sane-1,3400.750349733023,2371.0,625.0
sane-024,40,sane-2,3120.832931398645,2258.0,3393.0
sane-024,40,sane-3,4249.338316708216,3303.0,6456.0
sane-024,40,sane-4,3463.443371429941,2913.0,438.0
sane-024,45,sane-1,-27.779391899891976,241.0,625.0
sane-024,45,sane-2,3447.266833671387,2808.0,3393.0
sane-024,45,sane-3,7228.53499472259,5356.0,6456.0
sane-024,45,sane-4,1960.067003295347,2011.0,438.0
sane-028,5,sane-1,3403.3627035480367,1745.0,3509.0
sane-028,5,sane-2,1249.669442319998,1410.0,0.0
sane-028,5,sane-3,4583.76804730348,1869.0,3946.0
sane-028,5,sane-4,3908.54500818063,1551.0,4779.0
sane-028,10,sane-1,3514.249981619004,1630.0,3509.0
sane-028,10,sane-2,1029.4285714285716,1410.0,0.0
sane-028,10,sane-3,5175.963205738599,2334.0,3946.0
sane-028,10,sane-4,3935.21538407097,1878.0,4779.0
sane-028,15,sane-1,3723.555820010371,1835.0,3509.0
sane-028,15,sane-2,591.8571428571429,1119.0,0.0
sane-028,15,sane-3,5649.548999569139,2615.0,3946.0
sane-028,15,sane-4,5493.323751849062,2535.0,4779.0
sane-028,20,sane-1,4117.232204471283,2139.0,3509.0
sane-028,20,sane-2,315.70925017177024,979.0,0.0
sane-028,20,sane-3,6391.081395047799,2721.0,3946.0
sane-028,20,sane-4,6742.834293166291,3165.0,4779.0
sane-028,25,sane-1,4275.546343985296,2293.0,3509.0
sane-028,25,sane-2,625.7774439760457,1155.0,0.0
sane-028,25,sane-3,5479.217257422917,2526.0,3946.0
sane-028,25,sane-4,7911.316097472884,3755.0,4779.0
sane-028,30,sane-1,4482.308862433862,2578.0,3509.0
sane-028,30,sane-2,1125.6911375661377,1020.0,0.0
sane-028,30,sane-3,4133.142857142857,2721.0,3946.0
sane-028,30,sane-4,6857.857142857143,4160.0,4779.0
sane-028,35,sane-1,5072.14201579503,2623.0,3509.0
sane-028,35,sane-2,-725.5113462475972,245.0,0.0
sane-028,35,sane-3,6587.845146784214,3406.0,3946.0
sane-028,35,sane-4,8396.144148642084,4230.0,4779.0
sane-028,40,sane-1,2563.0300225168876,2523.0,3509.0
sane-028,40,sane-2,-303.8573825559497,314.0,0.0
sane-028,40,sane-3,6472.294582047646,3886.0,3946.0
sane-028,40,sane-4,7100.101704686436,4350.0,4779.0
sane-028,45,sane-1,2967.9206326735825,2933.0,3509.0
sane-028,45,sane-3,3989.844612430513,3556.0,3946.0
sane-028,45,sane-4,5747.131677587923,5020.0,4779.0
sane-032,5,sane-1,3521.1398355881756,1541.0,3540.0
sane-032,5,sane-2,3668.1428571428573,1620.0,0.0
sane-032,5,sane-3,1788.3647603201216,1550.0,1103.0
sane-032,5,sane-4,4571.412291216922,1714.0,5822.0
sane-032,10,sane-1,4251.09138798288,1906.0,3540.0
sane-032,10,sane-2,4266.36155356863,1771.0,0.0
sane-032,10,sane-3,2576.649591713178,1471.0,1103.0
sane-032,10,sane-4,4683.422543895804,1977.0,5822.0
sane-032,15,sane-1,3133.2857142857147,2316.0,3540.0
sane-032,15,sane-2,5863.54365079365,2186.0,0.0
sane-032,15,sane-3,2316.027777777778,1071.0,1103.0
sane-032,15,sane-4,5904.285714285714,2927.0,5822.0
sane-032,20,sane-1,5996.529870645603,2325.0,3540.0
sane-032,20,sane-2,1334.1428571428573,2178.0,0.0
sane-032,20,sane-3,1413.4669057150707,1337.0,1103.0
sane-032,20,sane-4,7005.146080782182,2915.0,5822.0
sane-032,25,sane-1,7360.020662671215,3225.0,3540.0
sane-032,25,sane-2,2897.874436383834,2228.0,0.0
sane-032,25,sane-3,966.3320027948944,1427.0,1103.0
sane-032,25,sane-4,5253.215211495148,2625.0,5822.0
sane-032,30,sane-1,6744.421022563567,3020.0,3540.0
sane-032,30,sane-2,1381.049407428803,1606.0,0.0
sane-032,30,sane-3,178.26190789470724,1142.0,1103.0
sane-032,30,sane-4,9937.71443974373,3900.0,5822.0
sane-032,35,sane-1,6379.102052870379,3187.0,3540.0
sane-032,35,sane-2,1203.8860707963827,1644.0,0.0
sane-032,35,sane-3,386.3131136972586,1267.0,1103.0
sane-032,35,sane-4,8983.832613023771,4010.0,5822.0
sane-032,40,sane-1,6165.017252578881,3761.0,3540.0
sane-032,40,sane-2,822.7773329997499,1453.0,0.0
sane-032,40,sane-3,1195.2420170798712,1337.0,1103.0
sane-032,40,sane-4,7228.509807148852,4132.0,5822.0
sane-032,45,sane-1,4305.09119031941,3516.0,3540.0
sane-032,45,sane-2,1155.1769761341704,1503.0,0.0
sane-032,45,sane-3,1082.3306848421487,1377.0,1103.0
sane-032,45,sane-4,6473.044381128589,4762.0,5822.0
sane-036,5,sane-1,3256.3045492621477,1306.0,5188.0
sane-036,5,sane-2,5117.900766837692,1861.0,0.0
sane-036,5,sane-3,3181.4285714285706,1450.0,2505.0
sane-036,5,sane-4,4125.080398185875,1633.0,0.0
sane-036,10,sane-1,4403.326759296682,1681.0,5188.0
sane-036,10,sane-2,4405.285714285714,2016.0,0.0
sane-036,10,sane-3,2769.1018121318884,1270.0,2505.0
sane-036,10,sane-4,3102.285714285714,1433.0,0.0
sane-036,15,sane-1,5057.817385498771,1951.0,5188.0
sane-036,15,sane-2,4615.046853764988,2046.0,0.0
sane-036,15,sane-3,2295.8625226393397,1215.0,2505.0
sane-036,15,sane-4,2180.142857142857,1473.0,0.0
sane-036,20,sane-1,7536.8818138141505,2847.0,5188.0
sane-036,20,sane-2,3772.5153148951053,1815.0,0.0
sane-036,20,sane-3,2569.59176967207,1620.0,2505.0
sane-036,20,sane-4,2119.5825301901014,1488.0,0.0
sane-036,25,sane-1,10433.087631259215,3782.0,5188.0
sane-036,25,sane-2,1999.9876422433972,1275.0,0.0
sane-036,25,sane-3,2093.0,1805.0,2505.0
sane-036,25,sane-4,1710.353297925958,1403.0,0.0
sane-036,30,sane-1,10851.727104982743,3852.0,5188.0
sane-036,30,sane-2,1707.8259965703799,1250.0,0.0
sane-036,30,sane-3,1389.5714285714284,1705.0,2505.0
sane-036,30,sane-4,2141.446898446875,1775.0,0.0
sane-036,35,sane-1,9878.979236581104,3978.0,5188.0
sane-036,35,sane-2,484.8578987864929,1004.0,0.0
sane-036,35,sane-3,3002.4551286119713,2255.0,2505.0
sane-036,35,sane-4,1692.327584362194,1995.0,0.0
sane-036,40,sane-1,6443.463607875195,4248.0,5188.0
sane-036,40,sane-3,2710.6856291309878,2605.0,2505.0
sane-036,40,sane-4,1599.8620714043948,2010.0,0.0
sane-036,45,sane-1,4189.080810607956,4248.0,5188.0
sane-036,45,sane-3,2976.0324332029168,2530.0,2505.0
sane-036,45,sane-4,2293.295812981721,2135.0,0.0
sane-040,5,sane-1,3167.1069614924645,1300.0,2694.0
sane-040,5,sane-2,2426.880679066402,1449.0,2673.0
sane-040,5,sane-3,2789.0,1766.0,5334.0
sane-040,5,sane-4,3579.477729076642,1485.0,0.0
sane-040,10,sane-1,2499.0733708426624,1305.0,2694.0
sane-040,10,sane-2,3840.736974767513,1614.0,2673.0
sane-040,10,sane-3,4463.939115628167,1986.0,5334.0
sane-040,10,sane-4,3144.1074060456067,1470.0,0.0
sane-040,15,sane-1,2953.2974470459085,1573.0,2694.0
sane-040,15,sane-2,4588.070649415633,2016.0,2673.0
sane-040,15,sane-3,4284.026533072449,1981.0,5334.0
sane-040,15,sane-4,3661.0339418945796,1765.0,0.0
sane-040,20,sane-1,5400.926551349963,2144.0,2694.0
sane-040,20,sane-2,5206.49474884934,2156.0,2673.0
sane-040,20,sane-3,1904.0,1901.0,5334.0
sane-040,20,sane-4,2342.8644140864094,1209.0,0.0
sane-040,25,sane-1,4511.613371085348,2163.0,2694.0
sane-040,25,sane-2,5976.65256387779,2698.0,2673.0
sane-040,25,sane-3,3277.708662757175,1924.0,5334.0
sane-040,25,sane-4,1283.5968308511142,1296.0,0.0
sane-040,30,sane-1,5853.594897293133,2619.0,2694.0
sane-040,30,sane-2,5720.583081423902,2543.0,2673.0
sane-040,30,sane-3,4218.687022542983,2404.0,5334.0
sane-040,30,sane-4,1088.4207130256946,1241.0,0.0
sane-040,35,sane-1,5921.207780643508,3189.0,2694.0
sane-040,35,sane-2,6313.6797058594475,2563.0,2673.0
sane-040,35,sane-3,4068.163892393993,2574.0,5334.0
sane-040,35,sane-4,416.93711247157796,1076.0,0.0
sane-040,40,sane-1,5397.423888097562,3149.0,2694.0
sane-040,40,sane-2,4071.592624286726,2298.0,2673.0
sane-040,40,sane-3,4340.018263697773,3649.0,5334.0
sane-040,40,sane-4,296.1626219664749,746.0,0.0
sane-040,45,sane-1,3070.5733731199693,2589.0,2694.0
sane-040,45,sane-2,2779.516137102827,2758.0,2673.0
sane-040,45,sane-3,5345.966321731622,4244.0,5334.0
sane-040,45,sane-4,758.9576781781801,846.0,0.0
sane-044,5,sane-1,3760.4738077296543,1330.0,1344.0
sane-044,5,sane-2,3038.7142857142853,1690.0,2681.0
sane-044,5,sane-3,2388.8493663253034,1690.0,3471.0
sane-044,5,sane-4,4190.925558308358,1740.0,3700.0
sane-044,10,sane-1,3731.811231671075,1485.0,1344.0
sane-044,10,sane-2,4210.843139694212,1835.0,2681.0
sane-044,10,sane-3,3148.0,1795.0,3471.0
sane-044,10,sane-4,3551.4884857775687,1710.0,3700.0
sane-044,15,sane-1,3931.475975312214,1700.0,1344.0
sane-044,15,sane-2,3506.8552599248687,2010.0,2681.0
sane-044,15,sane-3,2843.692167634348,1650.0,3471.0
sane-044,15,sane-4,3457.262311414283,2015.0,3700.0
sane-044,20,sane-1,2571.1118702391796,1485.0,1344.0
sane-044,20,sane-2,3675.758115134366,1970.0,2681.0
sane-044,20,sane-3,4226.063355099079,2025.0,3471.0
sane-044,20,sane-4,4137.066659527374,2200.0,3700.0
sane-044,25,sane-1,3993.4519007216763,1965.0,1344.0
sane-044,25,sane-2,2852.461510611439,1820.0,2681.0
sane-044,25,sane-3,4817.7299549160925,2420.0,3471.0
sane-044,25,sane-4,4146.35663375079,2225.0,3700.0
sane-044,30,sane-1,3467.3261556227026,2100.0,1344.0
sane-044,30,sane-2,2809.940107677484,1820.0,2681.0
sane-044,30,sane-3,5202.052731823396,2635.0,3471.0
sane-044,30,sane-4,4282.5273293098135,2550.0,3700.0
sane-044,35,sane-1,4500.606752910867,2414.0,1344.0
sane-044,35,sane-2,1532.5609206905178,2118.0,2681.0
sane-044,35,sane-3,5927.991672525415,3006.0,3471.0
sane-044,35,sane-4,5074.33841330022,2818.0,3700.0
sane-044,40,sane-1,3287.079809857393,2514.0,1344.0
sane-044,40,sane-2,1750.179134350763,2178.0,2681.0
sane-044,40,sane-3,5197.655967251931,3146.0,3471.0
sane-044,40,sane-4,4945.653514859653,2918.0,3700.0
sane-044,45,sane-1,2116.51988602167,2054.0,1344.0
sane-044,45,sane-2,1966.80506598486,2118.0,2681.0
sane-044,45,sane-3,4881.584557285118,3896.0,3471.0
sane-044,45,sane-4,3567.2726273108037,2888.0,3700.0
sane-048,5,sane-1,1539.2857142857142,1655.0,4098.0
sane-048,5,sane-2,4132.631099353322,1623.0,3944.0
sane-048,5,sane-3,1941.2630254262199,1677.0,3644.0
sane-048,5,sane-4,2401.7048794826574,1405.0,1933.0
sane-048,10,sane-1,2255.549858968142,1535.0,4098.0
sane-048,10,sane-2,4891.232364827758,2188.0,3944.0
sane-048,10,sane-3,4159.974958250094,1822.0,3644.0
sane-048,10,sane-4,4138.3118031097965,1665.0,1933.0
sane-048,15,sane-1,3010.258900997571,1650.0,4098.0
sane-048,15,sane-2,4388.285714285714,2653.0,3944.0
sane-048,15,sane-3,4945.202583830858,1982.0,3644.0
sane-048,15,sane-4,4795.538515171571,1700.0,1933.0
sane-048,20,sane-1,3455.6028363644873,1955.0,4098.0
sane-048,20,sane-2,6361.8979607494,2709.0,3944.0
sane-048,20,sane-3,3850.9654502756334,2056.0,3644.0
sane-048,20,sane-4,4530.819466896193,1965.0,1933.0
sane-048,25,sane-1,3838.630128683136,2310.0,4098.0
sane-048,25,sane-2,7745.684802940785,2971.0,3944.0
sane-048,25,sane-3,4475.490385311805,2474.0,3644.0
sane-048,25,sane-4,3901.623254492845,1895.0,1933.0
sane-048,30,sane-1,3454.142857142857,2726.0,4098.0
sane-048,30,sane-2,8493.105875220457,3383.0,3944.0
sane-048,30,sane-3,5474.1562316284535,2577.0,3644.0
sane-048,30,sane-4,3310.0236074368017,1734.0,1933.0
sane-048,35,sane-1,4311.0366323161825,2902.0,4098.0
sane-048,35,sane-2,7226.337476870294,3475.0,3944.0
sane-048,35,sane-3,4899.470661431247,2820.0,3644.0
sane-048,35,sane-4,2462.582800060285,1799.0,1933.0
sane-048,40,sane-1,4638.426425616504,3358.0,4098.0
sane-048,40,sane-2,4660.817261569004,3196.0,3944.0
sane-048,40,sane-3,4204.64116659397,2941.0,3644.0
sane-048,40,sane-4,2632.5940053648787,2003.0,1933.0
sane-048,45,sane-1,4433.716332967318,3708.0,4098.0
sane-048,45,sane-2,4089.0454901931207,3339.0,3944.0
sane-048,45,sane-3,3191.229270879438,2844.0,3644.0
sane-048,45,sane-4,1937.8831714037306,1858.0,1933.0
sane-052,5,sane-1,3360.142857142857,1480.0,2138.0
sane-052,5,sane-2,3635.345936213991,1607.0,3090.0
sane-052,5,sane-3,3870.584711199294,1345.0,2786.0
sane-052,5,sane-4,3968.2122097295705,1518.0,3734.0
sane-052,10,sane-1,3450.414134474123,1564.0,2138.0
sane-052,10,sane-2,4145.99042606186,1807.0,3090.0
sane-052,10,sane-3,4049.8128191961637,1610.0,2786.0
sane-052,10,sane-4,4280.925477410709,1869.0,3734.0
sane-052,15,sane-1,4475.426295594227,1899.0,2138.0
sane-052,15,sane-2,4507.706953437902,2087.0,3090.0
sane-052,15,sane-3,3545.8317014717686,1685.0,2786.0
sane-052,15,sane-4,5012.463620924673,2279.0,3734.0
sane-052,20,sane-1,4072.7828456925827,1929.0,2138.0
sane-052,20,sane-2,5553.71208481676,2667.0,3090.0
sane-052,20,sane-3,3882.855663857899,1940.0,2786.0
sane-052,20,sane-4,4947.77811668508,2289.0,3734.0
sane-052,25,sane-1,4014.323584064585,2183.0,2138.0
sane-052,25,sane-2,5353.868416905156,2792.0,3090.0
sane-052,25,sane-3,3658.7582972668883,1907.0,2786.0
sane-052,25,sane-4,4720.906844620513,2483.0,3734.0
sane-052,30,sane-1,3563.309716720209,2271.0,2138.0
sane-052,30,sane-2,4348.27292630275,2701.0,3090.0
sane-052,30,sane-3,4835.773892212305,2100.0,2786.0
sane-052,30,sane-4,4889.686564412002,2718.0,3734.0
sane-052,35,sane-1,1393.6707530647986,2166.0,2138.0
sane-052,35,sane-2,3356.5851665305054,2383.0,3090.0
sane-052,35,sane-3,5143.341964613892,2688.0,2786.0
sane-052,35,sane-4,6437.781900629433,3088.0,3734.0
sane-052,40,sane-1,1950.11714882039,1607.0,2138.0
sane-052,40,sane-2,4525.405320787708,3125.0,3090.0
sane-052,40,sane-3,2992.3957968476357,2798.0,2786.0
sane-052,40,sane-4,4873.959042939835,3260.0,3734.0
sane-052,45,sane-1,2366.332670403179,1990.0,2138.0
sane-052,45,sane-2,3410.4903995671466,2890.0,3090.0
