game_id,entity,controller_type,seat,decisions,llm_calls,calls_per_decision,tokens_per_decision,seconds_per_decision,initial_disagreement,opinion_change,consensus_formation,emperor_adoption,minority_adoption,review_intervention,fallback_rate,error_rate,advice_diversity,officer_decider_agreement
MI12,baseline-1,llm_baseline,1,59,104,1.7627118644067796,10585.898305084746,5.375559322033898,,,,,,,0.0,0.4326923076923077,,
MI12,baseline-2,llm_baseline,2,63,107,1.6984126984126984,10241.412698412698,4.789936507936508,,,,,,,0.0,0.411214953271028,,
MI12,ming-court,ming_court,3,86,632,7.348837209302325,59363.395348837206,120.44652325581396,0.5348837209302325,0.45,0.43478260869565216,0.8953488372093024,0.21739130434782608,,0.0,0.09749303621169916,1.3255813953488371,0.8307086614173228
MI12,baseline-3,llm_baseline,4,58,94,1.6206896551724137,9791.48275862069,4.786431034482758,,,,,,,0.0,0.3829787234042553,,
MI13,baseline-1,llm_baseline,1,57,65,1.1403508771929824,6584.666666666667,2.9750701754385966,,,,,,,0.0,0.12307692307692308,,
MI13,baseline-2,llm_baseline,2,62,69,1.1129032258064515,6383.935483870968,2.356387096774194,,,,,,,0.0,0.10144927536231885,,
MI13,ming-court,ming_court,3,81,577,7.1234567901234565,57751.753086419754,105.10606172839506,0.6049382716049383,0.5374149659863946,0.40816326530612246,0.7283950617283951,0.4444444444444444,,0.0,0.0425531914893617,1.382716049382716,0.691358024691358
MI13,baseline-3,llm_baseline,4,59,64,1.0847457627118644,6206.169491525424,2.5507118644067797,,,,,,,0.0,0.078125,,
MI14,baseline-1,llm_baseline,1,72,73,1.0138888888888888,8337.125,29.388513888888887,,,,,,,0.0,0.0136986301369863,,
MI14,baseline-2,llm_baseline,2,62,62,1.0,7436.0161290322585,19.6416935483871,,,,,,,0.0,0.0,,
MI14,baseline-3,llm_baseline,3,56,56,1.0,7571.035714285715,21.453785714285715,,,,,,,0.0,0.0,,
MI14,ming-court,ming_court,4,72,528,7.333333333333333,54119.25,84.37904166666667,0.4583333333333333,0.4954954954954955,0.42424242424242425,0.9295774647887324,0.2222222222222222,,0.0,0.11519198664440734,1.3055555555555556,0.8472222222222222
MI15,baseline-1,llm_baseline,1,73,82,1.1232876712328768,7802.972602739726,23.047767123287674,,,,,,,0.0136986301369863,0.13253012048192772,,
MI15,baseline-2,llm_baseline,2,64,68,1.0625,7270.546875,20.26884375,,,,,,,0.015625,0.08695652173913043,,
MI15,baseline-3,llm_baseline,3,60,68,1.1333333333333333,7227.116666666667,15.9352,,,,,,,0.016666666666666666,0.14492753623188406,,
MI15,ming-court,ming_court,4,60,362,6.033333333333333,42301.21666666667,64.88204999999999,0.18333333333333332,0.37142857142857144,0.6363636363636364,1.0,0.0,,0.016666666666666666,0.07345971563981042,1.0833333333333333,0.9771428571428571
MI16,baseline-1,llm_baseline,1,68,73,1.0735294117647058,6276.455882352941,2.524911764705882,,,,,,,0.0,0.0684931506849315,,
MI16,baseline-2,llm_baseline,2,57,63,1.105263157894737,6325.315789473684,2.2138947368421054,,,,,,,0.0,0.09523809523809523,,
MI16,baseline-3,llm_baseline,3,59,65,1.1016949152542372,6343.016949152542,2.1194745762711866,,,,,,,0.0,0.09230769230769231,,
MI16,ming-court,ming_court,4,59,342,5.796610169491525,41940.47457627119,75.37933898305086,0.11864406779661017,0.2962962962962963,0.5714285714285714,0.9322033898305084,0.6666666666666666,,0.0,0.06483790523690773,1.0508474576271187,0.9195402298850575
QI01,qin-court,qin_court,1,79,327,4.139240506329114,31252.07594936709,48.75572151898734,0.2631578947368421,,,0.8987341772151899,,,0.0,0.03363914373088685,1.263157894736842,0.8
QI01,baseline-1,llm_baseline,2,79,87,1.1012658227848102,8252.506329113925,23.559911392405063,,,,,,,0.0,0.09195402298850575,,
QI01,baseline-2,llm_baseline,3,56,65,1.1607142857142858,7804.607142857143,16.18642857142857,,,,,,,0.0,0.13846153846153847,,
QI01,baseline-3,llm_baseline,4,70,78,1.1142857142857143,7627.871428571429,17.81488571428571,,,,,,,0.0,0.10256410256410256,,
QI02,baseline-1,llm_baseline,1,77,115,1.4935064935064934,9219.181818181818,5.3214675324675325,,,,,,,0.0,0.33043478260869563,,
QI02,qin-court,qin_court,2,70,286,4.085714285714285,29222.2,41.84182857142857,0.15625,,,0.9428571428571428,,,0.0,0.02097902097902098,1.15625,0.8805970149253731
QI02,baseline-2,llm_baseline,3,59,101,1.7118644067796611,10286.728813559323,4.4116949152542375,,,,,,,0.0,0.4158415841584158,,
QI02,baseline-3,llm_baseline,4,64,99,1.546875,9302.859375,4.450890625,,,,,,,0.0,0.35353535353535354,,
QI03,baseline-1,llm_baseline,1,79,89,1.1265822784810127,6607.265822784811,2.9145822784810127,,,,,,,0.0,0.11235955056179775,,
QI03,baseline-2,llm_baseline,2,67,70,1.044776119402985,6044.3432835820895,2.6247462686567165,,,,,,,0.0,0.04285714285714286,,
QI03,qin-court,qin_court,3,60,258,4.3,28694.6,40.06705,0.2033898305084746,,,0.9666666666666667,,,0.0,0.08139534883720931,1.2033898305084745,0.865546218487395
QI03,baseline-3,llm_baseline,4,55,69,1.2545454545454546,7249.418181818181,3.221436363636364,,,,,,,0.0,0.2028985507246377,,
QI04,baseline-1,llm_baseline,1,72,72,1.0,7793.361111111111,22.181013888888888,,,,,,,0.0,0.0,,
QI04,baseline-2,llm_baseline,2,57,57,1.0,7352.543859649123,17.160719298245613,,,,,,,0.0,0.0,,
QI04,baseline-3,llm_baseline,3,58,58,1.0,7663.741379310345,20.615413793103446,,,,,,,0.0,0.0,,
QI04,qin-court,qin_court,4,93,391,4.204301075268817,32201.88172043011,64.53732258064515,0.4946236559139785,,,0.9354838709677419,,,0.0,0.05370843989769821,1.5053763440860215,0.6989247311827957
QI05,qin-court,qin_court,1,62,271,4.370967741935484,30003.774193548386,45.01925806451613,0.20967741935483872,,,0.9838709677419355,,,0.0,0.08487084870848709,1.2096774193548387,0.8870967741935484
QI05,baseline-1,llm_baseline,2,56,56,1.0,7275.357142857143,16.763732142857144,,,,,,,0.0,0.0,,
QI05,baseline-2,llm_baseline,3,56,56,1.0,7379.678571428572,17.82967857142857,,,,,,,0.0,0.0,,
QI05,baseline-3,llm_baseline,4,103,109,1.058252427184466,9079.097087378641,33.16190291262136,,,,,,,0.0,0.05504587155963303,,
QI06,qin-court,qin_court,1,69,284,4.115942028985507,29467.202898550724,43.52227536231884,0.2898550724637681,,,0.9705882352941176,,,0.014492753623188406,0.03169014084507042,1.289855072463768,0.8308823529411765
QI06,baseline-1,llm_baseline,2,56,96,1.7142857142857142,9911.214285714286,3.7927142857142857,,,,,,,0.017857142857142856,0.4270833333333333,,
QI06,baseline-2,llm_baseline,3,74,122,1.6486486486486487,9856.851351351352,4.386945945945946,,,,,,,0.013513513513513514,0.4065040650406504,,
QI06,baseline-3,llm_baseline,4,64,112,1.75,10204.46875,4.344734375,,,,,,,0.015625,0.4375,,
QI07,qin-court,qin_court,1,85,379,4.458823529411765,34120.75294117647,65.12514117647058,0.48148148148148145,,,0.9058823529411765,,,0.0,0.11873350923482849,1.4567901234567902,0.6987951807228916
QI07,baseline-1,llm_baseline,2,56,64,1.1428571428571428,6647.642857142857,3.065714285714286,,,,,,,0.0,0.125,,
QI07,baseline-2,llm_baseline,3,75,84,1.12,6534.826666666667,2.9612666666666665,,,,,,,0.0,0.10714285714285714,,
QI07,baseline-3,llm_baseline,4,79,85,1.0759493670886076,6272.7594936708865,3.15126582278481,,,,,,,0.0,0.07058823529411765,,
QI08,baseline-1,llm_baseline,1,59,59,1.0,7565.9152542372885,18.865237288135592,,,,,,,0.0,0.0,,
QI08,qin-court,qin_court,2,59,249,4.220338983050848,30360.372881355932,45.435,0.3050847457627119,,,0.9056603773584906,,,0.0,0.05622489959839357,1.2881355932203389,0.7830188679245284
QI08,baseline-2,llm_baseline,3,70,70,1.0,8208.914285714285,28.125642857142857,,,,,,,0.0,0.0,,
QI08,baseline-3,llm_baseline,4,72,72,1.0,8075.777777777777,21.199305555555554,,,,,,,0.0,0.0,,
QI09,baseline-1,llm_baseline,1,93,116,1.2473118279569892,9480.90322580645,30.12990322580645,,,,,,,0.021505376344086023,0.21551724137931033,,
QI09,qin-court,qin_court,2,60,250,4.166666666666667,29488.4,41.56903333333333,0.26785714285714285,,,0.9833333333333333,,,0.0,0.04,1.25,0.8620689655172413
QI09,baseline-2,llm_baseline,3,116,131,1.1293103448275863,9649.094827586207,26.597327586206895,,,,,,,0.008620689655172414,0.12213740458015267,,
QI09,baseline-3,llm_baseline,4,64,72,1.125,7278.75,13.5725,,,,,,,0.0,0.1111111111111111,,
QI10,baseline-1,llm_baseline,1,66,74,1.121212121212121,6535.666666666667,2.6693484848484847,,,,,,,0.0,0.10810810810810811,,
QI10,qin-court,qin_court,2,103,464,4.504854368932039,36730.31067961165,69.69321359223301,0.6224489795918368,,,0.8640776699029126,,,0.009708737864077669,0.1271551724137931,1.6122448979591837,0.6169154228855721
QI10,baseline-2,llm_baseline,3,64,76,1.1875,6929.78125,2.526484375,,,,,,,0.0,0.15789473684210525,,
QI10,baseline-3,llm_baseline,4,59,65,1.1016949152542372,6445.372881355932,2.7648983050847455,,,,,,,0.0,0.09230769230769231,,
QI11,baseline-1,llm_baseline,1,59,59,1.0,7493.745762711865,16.485830508474574,,,,,,,0.0,0.0,,
QI11,baseline-2,llm_baseline,2,65,66,1.0153846153846153,8027.953846153846,22.52636923076923,,,,,,,0.0,0.015151515151515152,,
QI11,qin-court,qin_court,3,69,284,4.115942028985507,29835.8115942029,45.519173913043474,0.38235294117647056,,,0.9565217391304348,,,0.0,0.03169014084507042,1.3823529411764706,0.7883211678832117
QI11,baseline-3,llm_baseline,4,70,70,1.0,7934.385714285714,23.840842857142857,,,,,,,0.0,0.0,,
QI12,baseline-1,llm_baseline,1,80,88,1.1,7821.575,20.144524999999998,,,,,,,0.0,0.09090909090909091,,
QI12,baseline-2,llm_baseline,2,68,74,1.088235294117647,7409.132352941177,17.884588235294117,,,,,,,0.0,0.08108108108108109,,
QI12,qin-court,qin_court,3,61,249,4.081967213114754,28914.262295081968,44.4844262295082,0.2631578947368421,,,1.0,,,0.0,0.020080321285140562,1.2456140350877194,0.8813559322033898
QI12,baseline-3,llm_baseline,4,64,78,1.21875,8568.25,23.0091875,,,,,,,0.0,0.1794871794871795,,
QI13,baseline-1,llm_baseline,1,72,116,1.6111111111111112,10034.652777777777,4.714277777777777,,,,,,,0.0,0.3793103448275862,,
QI13,baseline-2,llm_baseline,2,71,113,1.591549295774648,9753.591549295774,4.393830985915493,,,,,,,0.0,0.37168141592920356,,
QI13,qin-court,qin_court,3,61,252,4.131147540983607,28504.508196721312,32.71432786885246,0.13114754098360656,,,1.0,,,0.0,0.031746031746031744,1.1311475409836065,0.9344262295081968
QI13,baseline-3,llm_baseline,4,74,121,1.635135135135135,10088.648648648648,4.990837837837838,,,,,,,0.0,0.3884297520661157,,
QI14,baseline-1,llm_baseline,1,73,91,1.2465753424657535,9041.753424657534,25.544082191780824,,,,,,,0.0273972602739726,0.21978021978021978,,
QI14,baseline-2,llm_baseline,2,104,123,1.1826923076923077,9254.26923076923,29.672346153846153,,,,,,,0.009615384615384616,0.16260162601626016,,
QI14,baseline-3,llm_baseline,3,65,76,1.1692307692307693,7638.553846153846,16.283276923076922,,,,,,,0.015384615384615385,0.15789473684210525,,
QI14,qin-court,qin_court,4,67,281,4.1940298507462686,30355.910447761195,55.06559701492537,0.27692307692307694,,,0.9253731343283582,,,0.0,0.046263345195729534,1.2461538461538462,0.8257575757575758
QI15,baseline-1,llm_baseline,1,67,115,1.7164179104477613,10421.55223880597,4.070164179104478,,,,,,,0.0,0.41739130434782606,,
QI15,baseline-2,llm_baseline,2,74,116,1.5675675675675675,9711.202702702703,4.3385945945945945,,,,,,,0.0,0.3620689655172414,,
QI15,baseline-3,llm_baseline,3,84,128,1.5238095238095237,9346.190476190477,3.925214285714286,,,,,,,0.0,0.34375,,
QI15,qin-court,qin_court,4,68,290,4.264705882352941,28857.720588235294,37.341382352941174,0.23076923076923078,,,0.9852941176470589,,,0.0,0.07586206896551724,1.2307692307692308,0.8721804511278195
QI16,baseline-1,llm_baseline,1,41,52,1.2682926829268293,7194.804878048781,2.9323658536585366,,,,,,,0.04878048780487805,0.25,,
QI16,baseline-2,llm_baseline,2,66,71,1.0757575757575757,6242.318181818182,2.30380303030303,,,,,,,0.0,0.07042253521126761,,
QI16,baseline-3,llm_baseline,3,71,85,1.1971830985915493,7042.366197183099,3.0645915492957747,,,,,,,0.0,0.16470588235294117,,
QI16,qin-court,qin_court,4,64,284,4.4375,31808.546875,54.029828125,0.3064516129032258,,,0.953125,,,0.0,0.10915492957746478,1.2741935483870968,0.8412698412698413
SH01,shang-court,shang2_court,1,87,385,4.425287356321839,33907.0,66.40140229885057,0.5977011494252874,,,0.9753086419753086,,,0.0,0.1012987012987013,1.8735632183908046,0.6570247933884298
SH01,baseline-1,llm_baseline,2,62,62,1.0,7481.6612903225805,19.704322580645158,,,,,,,0.0,0.0,,
SH01,baseline-2,llm_baseline,3,61,61,1.0,7372.0327868852455,20.299967213114755,,,,,,,0.0,0.0,,
SH01,baseline-3,llm_baseline,4,61,62,1.0163934426229508,7779.2786885245905,20.729885245901638,,,,,,,0.0,0.016129032258064516,,
SH02,baseline-1,llm_baseline,1,60,69,1.15,7858.116666666667,17.079383333333332,,,,,,,0.016666666666666666,0.14492753623188406,,
SH02,shang-court,shang2_court,2,62,262,4.225806451612903,29552.3064516129,53.32353225806452,0.1935483870967742,,,0.9516129032258065,,,0.0,0.015267175572519083,1.1935483870967742,0.875
SH02,baseline-2,llm_baseline,3,72,82,1.1388888888888888,8199.125,22.832708333333333,,,,,,,0.0,0.12195121951219512,,
SH02,baseline-3,llm_baseline,4,93,108,1.1612903225806452,8961.806451612903,26.59488172043011,,,,,,,0.021505376344086023,0.1574074074074074,,
SH03,baseline-1,llm_baseline,1,57,92,1.6140350877192982,9815.894736842105,5.512315789473684,,,,,,,0.0,0.3804347826086957,,
SH03,baseline-2,llm_baseline,2,67,108,1.6119402985074627,9855.23880597015,6.244910447761194,,,,,,,0.0,0.37962962962962965,,
SH03,shang-court,shang2_court,3,105,490,4.666666666666667,37495.857142857145,81.53133333333334,0.638095238095238,,,0.9904761904761905,,,0.0,0.15714285714285714,1.7619047619047619,0.6875
SH03,baseline-3,llm_baseline,4,70,107,1.5285714285714285,9398.685714285713,6.3398,,,,,,,0.0,0.34579439252336447,,
SH04,baseline-1,llm_baseline,1,59,61,1.0338983050847457,6003.542372881356,2.2179322033898305,,,,,,,0.0,0.03278688524590164,,
SH04,baseline-2,llm_baseline,2,90,104,1.1555555555555554,6838.644444444444,3.2607000000000004,,,,,,,0.0,0.1346153846153846,,
SH04,baseline-3,llm_baseline,3,61,71,1.1639344262295082,6661.098360655737,2.3788196721311476,,,,,,,0.0,0.14084507042253522,,
SH04,shang-court,shang2_court,4,66,291,4.409090909090909,33483.71212121212,65.61521212121212,0.45454545454545453,,,1.0,,,0.0,0.09965635738831616,1.5909090909090908,0.7835051546391752
SH05,shang-court,shang2_court,1,54,226,4.185185185185185,26834.01851851852,33.42611111111111,0.07407407407407407,,,0.9814814814814815,,,0.0,0.030973451327433628,1.0740740740740742,0.9565217391304348
SH05,baseline-1,llm_baseline,2,83,92,1.108433734939759,8211.759036144578,22.56232530120482,,,,,,,0.0,0.09782608695652174,,
SH05,baseline-2,llm_baseline,3,80,88,1.1,7694.65,20.0893625,,,,,,,0.0,0.09090909090909091,,
SH05,baseline-3,llm_baseline,4,57,63,1.105263157894737,7446.245614035088,17.48017543859649,,,,,,,0.0,0.09523809523809523,,
SH06,shang-court,shang2_court,1,110,494,4.490909090909091,36241.93636363636,79.46345454545454,0.7090909090909091,,,0.9818181818181818,,,0.0,0.11538461538461539,1.9454545454545455,0.6338461538461538
SH06,baseline-1,llm_baseline,2,55,98,1.7818181818181817,10944.8,4.923454545454546,,,,,,,0.0,0.4387755102040816,,
SH06,baseline-2,llm_baseline,3,76,122,1.605263157894737,9964.46052631579,5.080855263157894,,,,,,,0.0,0.3770491803278688,,
SH06,baseline-3,llm_baseline,4,62,104,1.6774193548387097,10160.645161290322,4.887935483870968,,,,,,,0.0,0.40384615384615385,,
SH07,shang-court,shang2_court,1,62,296,4.774193548387097,29055.967741935485,48.44767741935484,0.22580645161290322,,,0.9661016949152542,,,0.04838709677419355,0.19932432432432431,1.2741935483870968,0.847953216374269
SH07,baseline-1,llm_baseline,2,69,83,1.2028985507246377,6299.826086956522,2.9745797101449276,,,,,,,0.043478260869565216,0.26744186046511625,,
SH07,baseline-2,llm_baseline,3,81,97,1.1975308641975309,6462.20987654321,3.061037037037037,,,,,,,0.037037037037037035,0.24242424242424243,,
SH07,baseline-3,llm_baseline,4,64,81,1.265625,6243.453125,5.228296875,,,,,,,0.0625,0.3411764705882353,,
SH08,baseline-1,llm_baseline,1,68,74,1.088235294117647,7527.617647058823,21.308867647058822,,,,,,,0.04411764705882353,0.18181818181818182,,
SH08,shang-court,shang2_court,2,58,270,4.655172413793103,28416.396551724138,33.51644827586207,0.08620689655172414,,,1.0,,,0.017241379310344827,0.14814814814814814,1.0689655172413792,0.9763313609467456
SH08,baseline-2,llm_baseline,3,55,57,1.0363636363636364,7664.127272727273,22.869799999999998,,,,,,,0.01818181818181818,0.06896551724137931,,
SH08,baseline-3,llm_baseline,4,72,82,1.1388888888888888,7748.194444444444,25.54936111111111,,,,,,,0.06944444444444445,0.26744186046511625,,
SH09,baseline-1,llm_baseline,1,75,116,1.5466666666666666,9474.666666666666,5.808693333333333,,,,,,,0.0,0.35344827586206895,,
SH09,shang-court,shang2_court,2,60,268,4.466666666666667,31360.033333333333,49.831450000000004,0.23333333333333334,,,1.0,,,0.0,0.11940298507462686,1.25,0.9132947976878613
SH09,baseline-2,llm_baseline,3,59,101,1.7118644067796611,10181.42372881356,5.102220338983051,,,,,,,0.0,0.4158415841584158,,
SH09,baseline-3,llm_baseline,4,71,109,1.5352112676056338,9419.098591549297,4.780929577464789,,,,,,,0.0,0.3486238532110092,,
SH10,baseline-1,llm_baseline,1,60,63,1.05,6035.666666666667,2.380333333333333,,,,,,,0.0,0.047619047619047616,,
SH10,shang-court,shang2_court,2,71,299,4.211267605633803,30456.661971830985,54.29169014084507,0.38028169014084506,,,0.9859154929577465,,,0.0,0.046822742474916385,1.4647887323943662,0.8113207547169812
SH10,baseline-2,llm_baseline,3,64,71,1.109375,6440.578125,2.483140625,,,,,,,0.0,0.09859154929577464,,
SH10,baseline-3,llm_baseline,4,67,73,1.0895522388059702,6363.507462686567,2.640820895522388,,,,,,,0.0,0.0821917808219178,,
SH11,baseline-1,llm_baseline,1,57,57,1.0,7606.210526315789,17.66942105263158,,,,,,,0.0,0.0,,
SH11,baseline-2,llm_baseline,2,65,65,1.0,7788.169230769231,22.363415384615386,,,,,,,0.0,0.0,,
SH11,shang-court,shang2_court,3,73,320,4.383561643835616,31951.84931506849,65.1382191780822,0.4931506849315068,,,0.971830985915493,,,0.0,0.090625,1.5753424657534247,0.7641509433962265
SH11,baseline-3,llm_baseline,4,68,70,1.0294117647058822,8254.367647058823,23.51044117647059,,,,,,,0.0,0.02857142857142857,,
SH12,baseline-1,llm_baseline,1,61,71,1.1639344262295082,7736.786885245901,14.98127868852459,,,,,,,0.03278688524590164,0.16901408450704225,,
SH12,baseline-2,llm_baseline,2,99,114,1.1515151515151516,8475.626262626263,21.633161616161615,,,,,,,0.020202020202020204,0.14912280701754385,,
SH12,shang-court,shang2_court,3,61,258,4.229508196721311,28658.918032786885,38.51224590163934,0.22950819672131148,,,1.0,,,0.0,0.031007751937984496,1.2622950819672132,0.9116022099447514
SH12,baseline-3,llm_baseline,4,64,72,1.125,7403.546875,14.894859375,,,,,,,0.0,0.1111111111111111,,
SH13,baseline-1,llm_baseline,1,59,59,1.0,5665.203389830508,2.5745423728813557,,,,,,,0.0,0.0,,
SH13,baseline-2,llm_baseline,2,60,64,1.0666666666666667,6111.383333333333,2.7327999999999997,,,,,,,0.0,0.0625,,
SH13,shang-court,shang2_court,3,70,309,4.414285714285715,32001.9,63.14358571428572,0.4857142857142857,,,0.9857142857142858,,,0.0,0.10032362459546926,1.5571428571428572,0.775609756097561
SH13,baseline-3,llm_baseline,4,62,70,1.1290322580645162,6600.322580645161,3.465032258064516,,,,,,,0.0,0.11428571428571428,,
SH14,baseline-1,llm_baseline,1,65,65,1.0,7788.8,23.283446153846153,,,,,,,0.0,0.0,,
SH14,baseline-2,llm_baseline,2,58,58,1.0,7179.5,15.014637931034484,,,,,,,0.0,0.0,,
