experiment,controller_type,seat,mean_delta_v_executed,mean_regret,n_decisions,game_index
sane_random,sane_random,4.0,-16.371350126934082,138.00550438539057,61.0,95
sane_random,sane_random,1.0,57.90400502306876,96.84085605690458,65.0,96
sane_random,sane_random,2.0,118.91757882133297,204.11162033542809,57.0,96
sane_random,sane_random,3.0,-15.931280994675625,62.30187161625093,67.0,96
sane_random,sane_random,4.0,2.896137704916861,58.228426949242674,55.0,96
sane_random,sane_random,1.0,68.18173013482769,29.03461187705376,59.0,97
sane_random,sane_random,2.0,33.610137646550506,17.816666645750125,53.0,97
sane_random,sane_random,3.0,133.93723395194215,67.42442103249867,59.0,97
sane_random,sane_random,4.0,-13.679914668505944,75.07319112411251,55.0,97
sane_random,sane_random,1.0,18.662471461673853,49.288148694814794,64.0,98
sane_random,sane_random,2.0,121.1028700496455,104.8265140269432,68.0,98
sane_random,sane_random,3.0,24.193417840239288,52.172482135739536,55.0,98
sane_random,sane_random,4.0,-16.883552911945166,124.35849328735009,68.0,98
sane_random,sane_random,1.0,122.04882999541041,39.89707975388924,63.0,99
sane_random,sane_random,2.0,86.27613388283122,40.0438752718306,58.0,99
sane_random,sane_random,3.0,2.8552663432140997,42.25684942577602,75.0,99
sane_random,sane_random,4.0,2.001531485959175,107.17141509604774,63.0,99
greedy_script,greedy_script,1.0,109.76227664114481,34.986593049412356,57.0,0
greedy_script,greedy_script,2.0,44.82219678206005,21.314304400044183,43.0,0
greedy_script,greedy_script,3.0,89.42185567133295,9.121155426901487,58.0,0
greedy_script,greedy_script,4.0,4.623066439688541,87.14501243871769,84.0,0
greedy_script,greedy_script,1.0,18.331942082515813,16.404700499991208,57.0,1
greedy_script,greedy_script,2.0,83.27022173447557,64.9811474564896,64.0,1
greedy_script,greedy_script,3.0,79.3949862974994,17.309759879657555,60.0,1
greedy_script,greedy_script,4.0,33.35416824771264,25.267701219479463,60.0,1
greedy_script,greedy_script,1.0,19.090336448924592,64.62169455515853,51.0,2
greedy_script,greedy_script,2.0,15.692308439633246,63.66348039937985,54.0,2
greedy_script,greedy_script,3.0,7.96177587779305,45.5798152155061,55.0,2
greedy_script,greedy_script,4.0,64.26211081272658,66.81322805168814,57.0,2
greedy_script,greedy_script,1.0,52.53240883669236,29.64818913417589,61.0,3
greedy_script,greedy_script,2.0,51.59138925873093,37.458263992287016,66.0,3
greedy_script,greedy_script,3.0,58.150905558408425,67.66747932247743,59.0,3
greedy_script,greedy_script,4.0,58.32717990255254,46.360196180035786,59.0,3
greedy_script,greedy_script,1.0,188.53299317029007,23.475411589711904,55.0,4
greedy_script,greedy_script,2.0,49.97727497383034,14.675470160650908,60.0,4
greedy_script,greedy_script,3.0,114.52650474664344,34.22057888344794,54.0,4
greedy_script,greedy_script,4.0,34.358956122482404,27.28555657083666,54.0,4
greedy_script,greedy_script,1.0,40.776599597410716,8.461503448506955,59.0,5
greedy_script,greedy_script,2.0,48.26074528449533,26.632674156575902,59.0,5
greedy_script,greedy_script,3.0,83.25149246364091,51.05485171054408,60.0,5
greedy_script,greedy_script,4.0,35.120817176707675,66.86120830006004,56.0,5
greedy_script,greedy_script,1.0,88.9223518980034,53.28392906452864,60.0,6
greedy_script,greedy_script,2.0,131.16976606908298,20.852620471652752,56.0,6
greedy_script,greedy_script,3.0,50.922653924193874,9.899590358966107,56.0,6
greedy_script,greedy_script,4.0,137.4132403802035,38.977145124118266,61.0,6
greedy_script,greedy_script,1.0,93.5542501247855,26.568159230665678,58.0,7
greedy_script,greedy_script,2.0,79.89831377853456,69.22185815385454,58.0,7
greedy_script,greedy_script,3.0,42.72800280841147,51.9880343415209,61.0,7
greedy_script,greedy_script,4.0,23.803278168744907,23.096028275148534,57.0,7
greedy_script,greedy_script,1.0,38.27190357847497,73.82764895959987,57.0,8
greedy_script,greedy_script,2.0,39.105944887033104,2.643673903179996,57.0,8
greedy_script,greedy_script,3.0,71.65293157914309,69.18858385596374,58.0,8
greedy_script,greedy_script,4.0,7.1560127645143785,64.19842406661152,59.0,8
greedy_script,greedy_script,1.0,73.99209915501727,47.20035362423259,54.0,9
greedy_script,greedy_script,2.0,-26.493295779700908,66.41664360838683,54.0,9
greedy_script,greedy_script,3.0,33.07407369801766,25.15108274337803,63.0,9
greedy_script,greedy_script,4.0,114.11513015724783,61.921626296879424,58.0,9
greedy_script,greedy_script,1.0,76.51892072177878,34.038470722409386,54.0,10
greedy_script,greedy_script,2.0,12.795810697881652,49.59816769024297,72.0,10
greedy_script,greedy_script,3.0,34.4211251794338,40.97314450295247,72.0,10
greedy_script,greedy_script,4.0,-24.57070859481921,93.0721016393127,57.0,10
greedy_script,greedy_script,1.0,42.84939417615995,51.686969335542884,64.0,11
greedy_script,greedy_script,2.0,143.0193382111725,123.54775602815454,59.0,11
greedy_script,greedy_script,3.0,49.78717788286224,13.266740338925562,60.0,11
greedy_script,greedy_script,4.0,16.729793801656022,70.92815017648886,56.0,11
greedy_script,greedy_script,1.0,69.5251523717048,59.9992769079262,62.0,12
greedy_script,greedy_script,2.0,27.958157885812952,10.224556024291612,55.0,12
greedy_script,greedy_script,3.0,40.628502616930675,12.036293631756843,57.0,12
greedy_script,greedy_script,4.0,56.18761077145069,57.44472071661025,58.0,12
greedy_script,greedy_script,1.0,46.97565761774468,39.28089947130528,65.0,13
greedy_script,greedy_script,2.0,40.313060179694794,40.188960343300366,57.0,13
greedy_script,greedy_script,3.0,143.03816244820655,99.88989934842593,67.0,13
greedy_script,greedy_script,4.0,88.26443831380695,42.99738929610364,56.0,13
greedy_script,greedy_script,1.0,54.13207519231055,1.6728419323441235,55.0,14
greedy_script,greedy_script,2.0,119.60576863686177,51.04028974827533,59.0,14
greedy_script,greedy_script,3.0,26.902544693070045,51.41280573238196,67.0,14
greedy_script,greedy_script,4.0,7.98896117865992,77.0873830323785,64.0,14
greedy_script,greedy_script,1.0,78.2142349948323,55.781734897610434,60.0,15
greedy_script,greedy_script,2.0,13.829762789603162,41.78327727031159,73.0,15
greedy_script,greedy_script,3.0,63.62845347664664,16.688832935560647,53.0,15
greedy_script,greedy_script,4.0,1.13171846650831,91.62048130179181,57.0,15
greedy_script,greedy_script,1.0,95.28781179650288,24.677462286126605,57.0,16
greedy_script,greedy_script,2.0,24.11567312045186,31.172549422745846,57.0,16
greedy_script,greedy_script,3.0,40.843469911292075,46.27356946506574,61.0,16
greedy_script,greedy_script,4.0,26.60321716866629,138.8039928370368,64.0,16
greedy_script,greedy_script,1.0,137.46170614270477,22.536464679013413,53.0,17
greedy_script,greedy_script,2.0,33.656422074997415,43.01382916392688,61.0,17
greedy_script,greedy_script,3.0,78.08087738897635,26.96559495131131,58.0,17
greedy_script,greedy_script,4.0,43.64469087265098,39.60792670081708,55.0,17
greedy_script,greedy_script,1.0,58.29330458080541,10.7022973837772,54.0,18
greedy_script,greedy_script,2.0,153.63463535022035,37.0354414326433,60.0,18
greedy_script,greedy_script,3.0,21.454748521034215,18.705687193678735,66.0,18
greedy_script,greedy_script,4.0,30.182579040091838,43.830219380331506,61.0,18
greedy_script,greedy_script,1.0,30.245325303055015,24.949213313384757,63.0,19
greedy_script,greedy_script,2.0,125.49108526256443,32.05984896329462,58.0,19
greedy_script,greedy_script,3.0,65.43805742669807,25.53188314129812,58.0,19
greedy_script,greedy_script,4.0,133.15196943319512,90.86738347281538,58.0,19
greedy_script,greedy_script,1.0,73.54184062107217,31.1599874064498,65.0,20
greedy_script,greedy_script,2.0,55.78789666475692,12.426834300180062,57.0,20
greedy_script,greedy_script,3.0,66.33979478646704,44.22727376175167,54.0,20
greedy_script,greedy_script,4.0,26.63075523208987,28.959465335764985,55.0,20
greedy_script,greedy_script,1.0,34.697683721530765,17.742027711132728,54.0,21
greedy_script,greedy_script,2.0,48.08270681075931,56.03275066715421,59.0,21
greedy_script,greedy_script,3.0,26.524943277352847,19.72423801412985,57.0,21
greedy_script,greedy_script,4.0,-35.77331004170818,93.82044842733073,59.0,21
greedy_script,greedy_script,1.0,41.69557812580204,15.500889600073872,58.0,22
greedy_script,greedy_script,2.0,47.967255230024314,44.992999782273046,56.0,22
greedy_script,greedy_script,3.0,58.407302872655144,42.75480379245637,54.0,22
greedy_script,greedy_script,4.0,34.36943219988173,63.84492333157918,55.0,22
greedy_script,greedy_script,1.0,22.372087429660098,58.20527668374394,66.0,23
greedy_script,greedy_script,2.0,65.26047769915279,17.81938768265325,59.0,23
greedy_script,greedy_script,3.0,8.097978506644234,26.562824470923797,51.0,23
greedy_script,greedy_script,4.0,102.64225346542935,38.75207613436124,55.0,23
greedy_script,greedy_script,1.0,85.03557869530337,39.51809495317748,57.0,24
greedy_script,greedy_script,2.0,38.99463712135859,22.43784983570612,57.0,24
greedy_script,greedy_script,3.0,219.14323458253907,34.10319574503323,56.0,24
greedy_script,greedy_script,4.0,51.55306517780977,34.46089313898866,54.0,24
greedy_script,greedy_script,1.0,104.30929135790248,44.69360363037775,62.0,25
greedy_script,greedy_script,2.0,15.239677712146188,94.59541044529801,71.0,25
greedy_script,greedy_script,3.0,89.3693249131271,22.665918442629675,56.0,25
greedy_script,greedy_script,4.0,37.42857360061465,56.33303510046531,58.0,25
greedy_script,greedy_script,1.0,21.258145447572236,50.12497772007857,58.0,26
greedy_script,greedy_script,2.0,190.89925186405202,42.70243186962379,56.0,26
greedy_script,greedy_script,3.0,60.58315888752186,25.88446872280616,57.0,26
greedy_script,greedy_script,4.0,12.136039438086573,34.38980141142113,55.0,26
greedy_script,greedy_script,1.0,60.12694209030921,23.185193723883547,56.0,27
greedy_script,greedy_script,2.0,61.25109227134802,20.984518173626004,58.0,27
greedy_script,greedy_script,3.0,20.996524636698116,20.440461475798994,54.0,27
greedy_script,greedy_script,4.0,0.9192266356660819,62.51882759270243,38.0,27
greedy_script,greedy_script,1.0,76.65032765618919,26.44521398214888,54.0,28
greedy_script,greedy_script,2.0,90.36631855584311,42.47236510967779,58.0,28
greedy_script,greedy_script,3.0,41.92508818922226,56.448591365030076,67.0,28
greedy_script,greedy_script,4.0,-47.32274166217509,109.17691729731143,63.0,28
greedy_script,greedy_script,1.0,55.870991537999146,9.021650259777958,55.0,29
greedy_script,greedy_script,2.0,10.90170494980857,14.29162509674434,64.0,29
greedy_script,greedy_script,3.0,52.41321358899127,28.547182026025713,64.0,29
greedy_script,greedy_script,4.0,46.50951633683242,42.69232212159584,55.0,29
greedy_script,greedy_script,1.0,17.997527505305285,111.4770625064014,71.0,30
greedy_script,greedy_script,2.0,34.863198363171975,26.79821725506718,56.0,30
greedy_script,greedy_script,3.0,52.0433969727551,49.56087674489683,62.0,30
greedy_script,greedy_script,4.0,8.918120174974264,32.93346725613117,57.0,30
greedy_script,greedy_script,1.0,44.27999023448427,31.012475212719774,55.0,31
greedy_script,greedy_script,2.0,75.80769162925105,26.562039971681116,57.0,31
greedy_script,greedy_script,3.0,51.297684944254506,32.19123113004839,56.0,31
greedy_script,greedy_script,4.0,108.73905950970432,56.70231138103645,58.0,31
greedy_script,greedy_script,1.0,58.12421563429697,18.98755889112631,56.0,32
greedy_script,greedy_script,2.0,78.52117132608228,57.37184727493973,57.0,32
greedy_script,greedy_script,3.0,99.56871337526077,92.62823469289738,61.0,32
greedy_script,greedy_script,4.0,0.3975161602994035,43.236083615962755,64.0,32
greedy_script,greedy_script,1.0,58.872538964698485,43.0330731581255,57.0,33
greedy_script,greedy_script,2.0,57.287874380562464,43.51921626398702,70.0,33
greedy_script,greedy_script,3.0,94.19158777910296,24.296600208084577,55.0,33
greedy_script,greedy_script,4.0,33.590955350149585,45.977286898973006,63.0,33
greedy_script,greedy_script,1.0,47.28697088584864,31.49658341291982,63.0,34
greedy_script,greedy_script,2.0,42.96146627662283,39.03770574019626,58.0,34
greedy_script,greedy_script,3.0,37.04844770912694,40.802381797962255,55.0,34
greedy_script,greedy_script,4.0,4.880911396935492,51.04017171150148,60.0,34
greedy_script,greedy_script,1.0,92.21033180497429,18.196333452886808,58.0,35
greedy_script,greedy_script,2.0,37.140674832328884,25.414458409843373,62.0,35
greedy_script,greedy_script,3.0,26.382893744522157,141.64845447095092,72.0,35
greedy_script,greedy_script,4.0,221.8166054052816,80.14337223220691,54.0,35
greedy_script,greedy_script,1.0,68.27678754620301,30.175828850480716,60.0,36
greedy_script,greedy_script,2.0,72.02635028521776,26.50528253579187,58.0,36
greedy_script,greedy_script,3.0,28.238254052769555,60.24182065582434,63.0,36
greedy_script,greedy_script,4.0,13.674184922783544,79.20510258600802,57.0,36
greedy_script,greedy_script,1.0,40.70963807067885,39.54656910655549,60.0,37
greedy_script,greedy_script,2.0,29.705342136273753,35.9122145368603,62.0,37
greedy_script,greedy_script,3.0,45.116564588431686,12.946096780136354,55.0,37
greedy_script,greedy_script,4.0,45.72093397712078,35.224353740696664,60.0,37
greedy_script,greedy_script,1.0,85.27755546370099,48.84390352567189,59.0,38
greedy_script,greedy_script,2.0,92.39480344497548,32.560948785071176,54.0,38
greedy_script,greedy_script,3.0,95.19873122704588,8.025954512799476,58.0,38
greedy_script,greedy_script,4.0,56.98249303591718,15.715203922884804,54.0,38
greedy_script,greedy_script,1.0,110.97715131159039,63.942343993692276,60.0,39
greedy_script,greedy_script,2.0,58.783531299731024,29.938826491868166,70.0,39
greedy_script,greedy_script,3.0,68.77630640406952,56.3863912021366,61.0,39
greedy_script,greedy_script,4.0,11.106623236717416,61.18888801889769,68.0,39
greedy_script,greedy_script,1.0,47.52991164073501,39.726544449156776,57.0,40
greedy_script,greedy_script,2.0,89.44530613812657,14.64527755595291,58.0,40
greedy_script,greedy_script,3.0,41.62504964829558,49.97855415840311,65.0,40
greedy_script,greedy_script,4.0,59.05935150364365,91.15618827365408,67.0,40
greedy_script,greedy_script,1.0,130.76288721441165,13.066659713734433,57.0,41
greedy_script,greedy_script,2.0,58.5678384124871,29.44117092282025,55.0,41
greedy_script,greedy_script,3.0,30.68960249697862,35.91894119404778,59.0,41
greedy_script,greedy_script,4.0,-21.14041820300004,94.55951409477649,59.0,41
greedy_script,greedy_script,1.0,46.259191862604496,30.419539092006467,58.0,42
greedy_script,greedy_script,2.0,56.288656767881434,26.521889696863017,57.0,42
greedy_script,greedy_script,3.0,86.43806304824824,25.606959183545186,57.0,42
greedy_script,greedy_script,4.0,7.322364879877101,25.280643575947437,54.0,42
greedy_script,greedy_script,1.0,95.97104158061111,43.90977887097884,64.0,43
greedy_script,greedy_script,2.0,36.22300255430346,44.71730484544407,71.0,43
greedy_script,greedy_script,3.0,86.52536893290052,17.72372158327143,54.0,43
greedy_script,greedy_script,4.0,-48.33040748642011,139.16982813347735,55.0,43
greedy_script,greedy_script,1.0,147.5151807198484,27.916850194178128,60.0,44
greedy_script,greedy_script,2.0,48.58384564050775,9.125465254891521,57.0,44
greedy_script,greedy_script,3.0,51.506532103676996,44.53200119964104,59.0,44
greedy_script,greedy_script,4.0,27.559830356268975,127.64954788171026,50.0,44
greedy_script,greedy_script,1.0,60.18315757856226,79.94305346201965,59.0,45
greedy_script,greedy_script,2.0,61.91540897255547,26.12604969881051,61.0,45
greedy_script,greedy_script,3.0,-5.047969585852889,63.823294110206284,63.0,45
greedy_script,greedy_script,4.0,66.07003269122359,78.65672333672163,64.0,45
greedy_script,greedy_script,1.0,96.51575439326956,30.340601626366983,59.0,46
greedy_script,greedy_script,2.0,13.063525304700406,39.43542105654991,68.0,46
greedy_script,greedy_script,3.0,51.689459251462836,11.293140111365005,60.0,46
greedy_script,greedy_script,4.0,-11.685636002109936,74.10992612733017,60.0,46
greedy_script,greedy_script,1.0,35.012775195817,48.14920833054255,55.0,47
greedy_script,greedy_script,2.0,23.94708722558405,68.27954109493487,68.0,47
greedy_script,greedy_script,3.0,40.968694289584676,15.565891817511517,53.0,47
greedy_script,greedy_script,4.0,1.6574607241352584,16.25289432550965,58.0,47
greedy_script,greedy_script,1.0,53.726660721776646,44.96687273618523,57.0,48
greedy_script,greedy_script,2.0,48.56456939506253,41.03400988446971,55.0,48
greedy_script,greedy_script,3.0,63.241298749528944,14.43092853219129,54.0,48
greedy_script,greedy_script,4.0,43.33681390293751,44.253529207790784,57.0,48
greedy_script,greedy_script,1.0,14.031994081847909,32.594670600208225,41.0,49
greedy_script,greedy_script,2.0,91.39470766311504,54.40594666346699,56.0,49
greedy_script,greedy_script,3.0,22.206686743154602,52.405428322620104,66.0,49
greedy_script,greedy_script,4.0,41.2201789598069,39.10364498025337,58.0,49
greedy_script,greedy_script,1.0,114.63292552781701,22.06439764956511,59.0,50
greedy_script,greedy_script,2.0,25.667237303060055,47.43036012830814,66.0,50
greedy_script,greedy_script,3.0,23.334453420149938,87.46073026907189,57.0,50
greedy_script,greedy_script,4.0,47.62553412780545,46.788026166571655,64.0,50
greedy_script,greedy_script,1.0,32.233645297100225,31.97324747893085,57.0,51
greedy_script,greedy_script,2.0,53.55827195172263,22.78806269148381,69.0,51
greedy_script,greedy_script,3.0,22.66642424711869,21.90533164120568,57.0,51
greedy_script,greedy_script,4.0,62.53371040941516,66.98123325055911,54.0,51
greedy_script,greedy_script,1.0,182.70203941362936,36.374607235936104,70.0,52
greedy_script,greedy_script,2.0,20.541553897847276,173.43039870347695,59.0,52
greedy_script,greedy_script,3.0,65.0125453143061,26.843494690763222,58.0,52
greedy_script,greedy_script,4.0,10.645945358093858,80.37201252931962,58.0,52
greedy_script,greedy_script,1.0,49.6500574011646,49.53371547300212,58.0,53
greedy_script,greedy_script,2.0,-26.904996162136722,42.423488416901726,97.0,53
greedy_script,greedy_script,3.0,65.94243007497892,33.86702011897953,56.0,53
greedy_script,greedy_script,4.0,-0.5159510924831352,9.302078241840618,24.0,53
greedy_script,greedy_script,1.0,58.86675719891356,64.3439662285095,63.0,54
greedy_script,greedy_script,2.0,64.42456716972097,65.617838512979,63.0,54
greedy_script,greedy_script,3.0,80.68085682418457,66.71018395380999,65.0,54
greedy_script,greedy_script,4.0,62.36053804616431,69.47095596307368,67.0,54
greedy_script,greedy_script,1.0,27.862201956430173,47.62819779294558,56.0,55
greedy_script,greedy_script,2.0,97.99145442433102,6.694716340037109,54.0,55
greedy_script,greedy_script,3.0,46.176985087843136,12.833758460000741,54.0,55
greedy_script,greedy_script,4.0,-20.623374952648533,63.059661127993195,69.0,55
greedy_script,greedy_script,1.0,35.700706471104475,44.25982819995295,56.0,56
greedy_script,greedy_script,2.0,61.59314346648491,18.661489527570644,57.0,56
greedy_script,greedy_script,3.0,69.90263443648597,23.96985507913877,55.0,56
greedy_script,greedy_script,4.0,-9.278731832960482,92.70514693732174,58.0,56
greedy_script,greedy_script,1.0,102.41951921945602,169.54111643795378,55.0,57
greedy_script,greedy_script,2.0,42.08041298357377,26.222415840257018,56.0,57
greedy_script,greedy_script,3.0,8.422774357223123,12.961492064974768,52.0,57
greedy_script,greedy_script,4.0,136.89336691532887,65.60250619917272,63.0,57
greedy_script,greedy_script,1.0,45.322022224467524,24.16119230980678,58.0,58
greedy_script,greedy_script,2.0,94.91625446704731,10.226520562978335,55.0,58
greedy_script,greedy_script,3.0,64.24978508808101,34.30844506855644,57.0,58
greedy_script,greedy_script,4.0,37.80089180165212,75.83738866286163,48.0,58
greedy_script,greedy_script,1.0,26.499710717380943,52.7482525302308,56.0,59
greedy_script,greedy_script,2.0,16.269240548449677,55.34787640330032,61.0,59
greedy_script,greedy_script,3.0,150.6998889575633,37.840117409196964,59.0,59
greedy_script,greedy_script,4.0,0.9312980632733279,42.78074783063147,64.0,59
greedy_script,greedy_script,1.0,35.18140427186064,37.67364070243186,59.0,60
greedy_script,greedy_script,2.0,46.349582987696344,30.32686674025799,58.0,60
greedy_script,greedy_script,3.0,64.98650227237044,15.42692951122499,57.0,60
greedy_script,greedy_script,4.0,6.5083630584890555,74.28903205216324,58.0,60
greedy_script,greedy_script,1.0,78.85507256444029,47.9747460121391,61.0,61
greedy_script,greedy_script,2.0,112.44505185752689,55.71490105411881,62.0,61
greedy_script,greedy_script,3.0,34.726727300016044,27.499209674566274,62.0,61
greedy_script,greedy_script,4.0,10.138915679265342,24.515201040761877,55.0,61
greedy_script,greedy_script,1.0,75.98961636513387,28.454252903935217,56.0,62
greedy_script,greedy_script,2.0,43.76389042912927,30.779131845510772,65.0,62
greedy_script,greedy_script,3.0,105.84026689434042,26.725991705738238,60.0,62
greedy_script,greedy_script,4.0,54.427283598890234,32.22474863577438,59.0,62
greedy_script,greedy_script,1.0,50.014241785902634,8.0905851036685,57.0,63
greedy_script,greedy_script,2.0,155.11208186549905,68.60050380812723,64.0,63
greedy_script,greedy_script,3.0,80.81965847768454,39.98290627041269,56.0,63
greedy_script,greedy_script,4.0,54.338533557912584,24.821316739806964,65.0,63
greedy_script,greedy_script,1.0,39.839772870615334,33.323386050783704,67.0,64
greedy_script,greedy_script,2.0,85.54074748461173,8.453205520287213,60.0,64
greedy_script,greedy_script,3.0,86.89420097532046,29.131366456499496,60.0,64
greedy_script,greedy_script,4.0,14.715624096859523,45.59881366374849,64.0,64
greedy_script,greedy_script,1.0,72.68243464878435,14.224245156109621,53.0,65
greedy_script,greedy_script,2.0,41.4145296606277,44.30181391723017,57.0,65
greedy_script,greedy_script,3.0,32.534327574151725,9.458063782624265,56.0,65
greedy_script,greedy_script,4.0,2.1480057765164142,59.28989155722698,59.0,65
greedy_script,greedy_script,1.0,119.4945870638556,27.5319450597067,57.0,66
greedy_script,greedy_script,2.0,46.629749363400016,17.602143485373688,61.0,66
greedy_script,greedy_script,3.0,12.341772394070864,38.65510524068348,57.0,66
greedy_script,greedy_script,4.0,4.6585884312382175,88.07291307904052,63.0,66
greedy_script,greedy_script,1.0,85.36963260228033,57.52723111552435,58.0,67
greedy_script,greedy_script,2.0,46.33848887331944,43.09522451920484,58.0,67
greedy_script,greedy_script,3.0,52.99228054307532,82.6672614988145,69.0,67
greedy_script,greedy_script,4.0,36.101937729644426,71.32540419456787,59.0,67
greedy_script,greedy_script,1.0,42.822853109533725,34.10751222065479,57.0,68
greedy_script,greedy_script,2.0,34.643311809742976,14.652181097707123,56.0,68
greedy_script,greedy_script,3.0,84.49462346085208,37.736166813206495,61.0,68
greedy_script,greedy_script,4.0,-11.40572494566708,99.08310388114555,56.0,68
greedy_script,greedy_script,1.0,110.99905397627296,30.93296363640332,55.0,69
greedy_script,greedy_script,2.0,54.28491971158207,39.8333802007976,63.0,69
greedy_script,greedy_script,3.0,75.26351957373882,21.77210206492159,58.0,69
greedy_script,greedy_script,4.0,61.9501024235074,62.74125898219459,69.0,69
greedy_script,greedy_script,1.0,72.13051789079695,19.45500504490789,55.0,70
greedy_script,greedy_script,2.0,18.231917314305758,39.970673982000335,57.0,70
greedy_script,greedy_script,3.0,65.52188497301582,17.769139290424956,54.0,70
greedy_script,greedy_script,4.0,32.8840357397142,17.220819339244493,56.0,70
greedy_script,greedy_script,1.0,73.08230517414091,34.45362473152407,58.0,71
greedy_script,greedy_script,2.0,64.55347166708552,33.48734377344791,55.0,71
greedy_script,greedy_script,3.0,125.59248880419918,7.19674067005261,56.0,71
greedy_script,greedy_script,4.0,65.48076624086164,61.24842516443599,63.0,71
greedy_script,greedy_script,1.0,41.62744517310299,15.228435297328847,58.0,72
greedy_script,greedy_script,2.0,62.9727918798312,43.06175311357821,58.0,72
greedy_script,greedy_script,3.0,63.62514479367791,28.330055628147697,59.0,72
greedy_script,greedy_script,4.0,30.49574337512705,76.98413904240587,46.0,72
greedy_script,greedy_script,1.0,58.46279907668923,19.384434586944504,59.0,73
greedy_script,greedy_script,2.0,86.46456086509566,16.13722274540758,56.0,73
greedy_script,greedy_script,3.0,24.487241194906954,41.91785189370497,52.0,73
greedy_script,greedy_script,4.0,-3.258401042369148,66.16452056802699,56.0,73
greedy_script,greedy_script,1.0,46.837494143253544,8.717748683245704,55.0,74
greedy_script,greedy_script,2.0,50.277343634708345,74.32174429975271,60.0,74
greedy_script,greedy_script,3.0,18.112337642441975,53.41896153454808,45.0,74
greedy_script,greedy_script,4.0,6.457613747920405,38.49343964461805,80.0,74
greedy_script,greedy_script,1.0,84.80969330991945,2.4250463616118285,57.0,75
greedy_script,greedy_script,2.0,40.13472418592603,3.216304857519274,55.0,75
greedy_script,greedy_script,3.0,58.14072564555148,61.98208976781988,57.0,75
greedy_script,greedy_script,4.0,65.46694051499182,41.49295595089,61.0,75
greedy_script,greedy_script,1.0,43.23822076449388,24.39446174000179,59.0,76
greedy_script,greedy_script,2.0,69.66331906613266,2.628126835861248,56.0,76
greedy_script,greedy_script,3.0,83.68971236849815,49.77627716212562,63.0,76
greedy_script,greedy_script,4.0,9.153202369555752,55.88910746521808,34.0,76
greedy_script,greedy_script,1.0,62.87555790392354,66.62559365579301,58.0,77
greedy_script,greedy_script,2.0,104.29453695858172,50.61546655827664,62.0,77
greedy_script,greedy_script,3.0,33.8413041445028,114.18093128733373,82.0,77
greedy_script,greedy_script,4.0,43.66321986874078,42.79863498191814,56.0,77
greedy_script,greedy_script,1.0,96.11907819261427,17.47117467001408,57.0,78
greedy_script,greedy_script,2.0,48.38268835389474,31.93066873281938,55.0,78
greedy_script,greedy_script,3.0,115.58848151223002,28.517025045782088,58.0,78
greedy_script,greedy_script,4.0,66.77546915867424,19.677560579732447,52.0,78
greedy_script,greedy_script,1.0,53.36676435639407,40.86807858260939,56.0,79
greedy_script,greedy_script,2.0,17.715427064645674,36.022091671091225,46.0,79
greedy_script,greedy_script,3.0,28.129841141646136,40.09500421235646,70.0,79
greedy_script,greedy_script,4.0,53.91479234474332,72.41061522023439,60.0,79
greedy_script,greedy_script,1.0,65.02220712999087,27.69700506579861,62.0,80
greedy_script,greedy_script,2.0,52.60927720308961,26.477227818206412,55.0,80
greedy_script,greedy_script,3.0,38.23193394343272,8.172679989241272,58.0,80
greedy_script,greedy_script,4.0,-16.308901789920426,66.6969076080848,58.0,80
greedy_script,greedy_script,1.0,117.19011076033983,20.799868978638372,61.0,81
greedy_script,greedy_script,2.0,13.28049914994492,23.941918611199473,70.0,81
greedy_script,greedy_script,3.0,18.43330295127297,59.363255097540616,59.0,81
greedy_script,greedy_script,4.0,26.781471062166712,21.920874118936343,39.0,81
greedy_script,greedy_script,1.0,73.93860743064099,37.7327271686368,54.0,82
greedy_script,greedy_script,2.0,30.575382951009292,15.535279582748652,58.0,82
greedy_script,greedy_script,3.0,39.72409840056209,32.23401190108825,61.0,82
greedy_script,greedy_script,4.0,-2.3494379464797106,138.90695344454184,71.0,82
greedy_script,greedy_script,1.0,35.67208480939083,29.773405151139563,64.0,83
greedy_script,greedy_script,2.0,92.52950448773728,51.175087107004956,61.0,83
greedy_script,greedy_script,3.0,18.895676068994273,33.05170181646547,64.0,83
greedy_script,greedy_script,4.0,46.93318528662676,32.2023897726453,63.0,83
greedy_script,greedy_script,1.0,64.16200728344187,23.394847976494585,54.0,84
greedy_script,greedy_script,2.0,113.54821824199284,18.555315839848767,58.0,84
greedy_script,greedy_script,3.0,163.54573608890772,19.045432689398933,58.0,84
greedy_script,greedy_script,4.0,39.62441405757937,33.24507424357426,61.0,84
greedy_script,greedy_script,1.0,113.16216311317203,23.98144221505229,58.0,85
greedy_script,greedy_script,2.0,75.85072979151269,41.27990025362838,56.0,85
greedy_script,greedy_script,3.0,32.916168190587314,24.196042639331118,64.0,85
greedy_script,greedy_script,4.0,43.91512970426153,97.27763744683995,60.0,85
greedy_script,greedy_script,1.0,35.67339651037769,49.340015684605206,60.0,86
greedy_script,greedy_script,2.0,150.57266031682818,12.716345804886904,60.0,86
greedy_script,greedy_script,3.0,30.77965322931742,28.19850224817873,58.0,86
greedy_script,greedy_script,4.0,36.99221059869857,107.39538995506145,58.0,86
greedy_script,greedy_script,1.0,128.03807509702378,38.19108480797758,56.0,87
greedy_script,greedy_script,2.0,2.470658968294043,45.31637592251192,73.0,87
